Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d
MIKA,Kesehatan,1940,-0.1,HINDARI,LOW_LIQ,Macro_Defensive- | News_BULLISH*** | Vol UP | CCI-OS | KC-LO | Sentiment+,7,29.6,24.7,6.7,DN,65,-252.6,BELOW,NONE,NONE,BEARISH,10.3,1940,2180,1863,2069,2166,2263,4.0,6.6,1.65,12987,25194780,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-217648.39424772933,-0.22280827433483227,-8635151.313131317,NO,8282983,16068987020.0,0.17,4733133179,13907481500,False,-3.2,1794956,3068253584,5952411952960.0,1656596612,0.27,0.17,RETAIL_DOMINANT,4733133179,reported,13907481500,26980514791424,0.42,POSITIVE,2,0.0,TIDAK DIUJI,0.41,0.4,32.85,-33.971
ALKA,Industri Dasar & Logam,630,1.1,HINDARI,LOW_LIQ,Macro_Defensive- | PBV_Murah | News_BEARISH--- | RSI44* | W+M** | CCI-OS,7,43.9,12.3,17.6,DN,100,-127.3,BELOW,CONTINUATION,NONE,BEARISH,32.9,630,905,551,761,859,958,12.5,20.8,1.66,12658,7974540,1000000,TRENDING,Bull,Bull,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VWAP_BELOW_DELTA_NEG",857926.0586166903,0.16680791014987267,1532818.5254302397,NO,155188,97768440.0,0.7,22169733,107250000,False,0.8,1488010,14255139,8980737570.0,7759406,1.09,0.7,RETAIL_DOMINANT,22169733,reported,107250000,231537459200,-0.21,NEGATIVE,5,0.0,TIDAK DIUJI,0.41,0.4,44.85,-7.977
JPFA,Consumer & Retail,2440,2.0,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI45* | Stoch25UP | OBV+Trend,6,44.8,20.3,25.0,DN,78,-114.5,BELOW,REVERSAL,NONE,BEARISH,16.7,2350,2730,2308,2660,2826,2991,5.4,9.0,1.67,7575,18483000,1000000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING",928847.9727089861,0.1704414999074551,39990416.86524002,NO,35591832,86844070080.0,0.7,5084547494,8716079901,False,0.8,13637563,3269364040,7977248257600.0,1779591622,1.09,0.7,RETAIL_DOMINANT,5084547494,reported,8716079901,28371513769984,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,0.41,0.4,39.06,26.645
BVIC,Perbankan,106,0.9,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI44* | Stoch20UP,6,44.3,19.2,20.0,DN,100,-55.1,BELOW,CONTINUATION,NONE,BEARISH,8.6,104,112,102,113,119,125,3.8,6.6,1.74,250000,26500000,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-50175.298400744796,-0.032255686668661715,-715113.809523806,NO,11592537,1228808922.0,0.27,4215468193,18419418828,False,-0.8,2167900,2728461789,289216949634.0,1475413867,0.42,0.27,RETAIL_DOMINANT,4215468193,reported,18419418828,1952458473472,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,44.35,-1.121
BHIT,Konglomerat & Investasi,33,0.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | News_BULLISH*** | RSI44*,6,43.7,19.0,0.0,DN,100,-72.1,BELOW,CONTINUATION,NONE,BEARISH,17.9,33,38,31,36,38,40,6.1,9.1,1.49,500000,16500000,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-665288.1098492257,-0.09355791577072609,-36464300.0,YES,94215535,3109112655.0,0.17,53837449072,83542741759,False,-3.2,12703900,34900126362,1151704169946.0,18843107175,0.27,0.17,RETAIL_DOMINANT,53837449072,reported,83542741759,2756910514176,0.2,POSITIVE,5,0.0,TIDAK DIUJI,0.41,0.4,46.72,-0.214
LPPF,Consumer & Retail,1610,-0.6,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RSI42* | W+M**,5,42.5,24.0,10.8,DN,100,-51.4,BELOW,CONTINUATION,NONE,BEARISH,11.6,1576,1720,1569,1678,1729,1781,2.5,4.2,1.68,24390,39267900,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-394796.8811623237,-0.05481128086067255,-3377903.398268141,NO,69798,112374780.0,0.01,1057066746,1395970,False,-1.8,6066403,687023587,1106107975070.0,369973361,0.01,0.01,RETAIL_DOMINANT,1057066746,reported,1395970,1884056715264,-0.06,NEGATIVE,5,0.0,TIDAK DIUJI,0.41,0.4,44.93,8.663
BSIM,Perbankan,875,0.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | MACD+OBV** | RSI41* | OBV+Trend | CCI-OS,5,41.2,11.8,33.3,UP,100,-100.6,BELOW,CONTINUATION,NONE,BEARISH,6.1,865,915,822,963,1029,1095,6.1,10.1,1.66,18867,16508625,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-1411.2198791083647,-0.19610874469357895,-127803.1385281384,NO,21695369,18983447875.0,0.27,7889225224,19716162403,False,-0.8,41076,5106301027,4468013398625.0,2761228828,0.42,0.27,RETAIL_DOMINANT,7889225224,reported,19716162403,17251641065472,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,43.35,-15.554
LPCK,Properti & Real Estate,630,0.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI42* | OBV+Trend,5,42.4,18.7,19.0,DN,100,-61.4,BELOW,CONTINUATION,NONE,BEARISH,18.8,595,705,578,716,781,846,8.3,13.7,1.65,19230,12114900,1000000,TRENDING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",108582.89666767791,-0.04603973101996803,-374865.1948051937,NO,2824077,1779168510.0,0.5,564815426,5134685692,False,0.0,728083,364305950,229512748500.0,197685399,0.78,0.5,RETAIL_DOMINANT,564815426,reported,5134685692,3234851979264,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,42.43,-10.68
MKPI,Properti & Real Estate,22275,1.6,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | ADX79XX | RSI40 | Stoch39UP | OBV+Trend,5,39.9,78.7,38.8,DN,100,-121.3,BELOW,CONTINUATION,NONE,BEARISH,6.9,22025,23525,21544,23494,24408,25322,3.3,5.5,1.67,1367,30449925,1000000,RANGING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",202.35821623394327,0.08779084438601231,32351.324290063407,NO,1146869,25546506975.0,0.7,163838441,948194000,False,0.8,41693,105348118,2346629328450.0,57343454,1.09,0.7,RETAIL_DOMINANT,163838441,reported,948194000,21121021771776,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,35.3,-283.496
GIAA,Transportasi & Logistik,69,0.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | MACD+OBV** | RSI42* | OBV+Trend | KC-LO,5,41.7,14.6,8.3,UP,100,-68.2,BELOW,CONTINUATION,NONE,BEARISH,12.3,68,76,64,77,84,90,7.2,11.6,1.61,200000,13800000,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,24070001.454694062,-0.2490823204216852,-505740774.76190424,NO,32343435,2231697015.0,0.5,6468687174,25886576253,False,0.0,249280280,4172303229,287888922801.0,2264040510,0.78,0.5,RETAIL_DOMINANT,6468687174,reported,25886576253,28089327288320,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,41.67,-1.367
ICBP,Consumer & Retail,6725,0.1,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | ADX36X | RSI31 | Vol UP,5,30.5,36.3,3.2,DN,100,-175.6,BELOW,NONE,NONE,BEARISH,12.5,6725,7525,6526,7057,7306,7555,3.0,4.9,1.63,5025,33793125,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-662710.9545504106,-0.29554568614932375,-33998134.52380952,NO,3972891,26717691975.0,0.17,2270223630,11661908000,False,-3.2,4551920,1471672469,9896997354025.0,794578270,0.27,0.17,RETAIL_DOMINANT,2270223630,reported,11661908000,78426329317376,0.04,NEUTRAL,4,0.0,TIDAK DIUJI,0.41,0.4,31.75,-159.035
NELY,Transportasi & Logistik,322,0.7,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI35 | OBV+Trend,4,34.6,18.9,27.6,DN,100,-177.0,BELOW,CONTINUATION,NONE,BEARISH,11.3,320,352,297,364,395,426,7.8,13.0,1.67,40000,12880000,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_RISING,22277.05936645344,0.009669178093994861,278696.2723550961,NO,250157,80550554.0,0.5,50031500,2350000000,False,0.0,740990,32270318,10391042396.0,17511025,0.78,0.5,RETAIL_DOMINANT,50031500,reported,2350000000,756700020736,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,33.06,-9.655
MYOR,Consumer & Retail,1780,0.7,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | MACD* | RSI39 | CCI-OS,4,39.2,24.7,14.6,UP,77,-114.4,BELOW,CONTINUATION,NONE,BEARISH,12.0,1760,1980,1711,1895,1981,2067,3.9,6.5,1.67,14492,25795760,1000000,TRENDING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",50774.01579660876,-0.21147238824220482,-50305089.437229365,NO,16702971,29731288380.0,0.5,3340594279,22127649725,False,0.0,12663706,2154683311,3835336293580.0,1169207997,0.78,0.5,RETAIL_DOMINANT,3340594279,reported,22127649725,39387215691776,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,40.93,-41.722
TPMA,Infrastruktur & Konstruksi,575,0.7,HINDARI,LOW_LIQ,Macro_Defensive- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | RSI33 | CCI-OS,4,33.3,17.8,0.0,DN,90,-197.5,BELOW,CONTINUATION,NONE,BEARISH,4.8,575,600,562,597,613,630,2.3,3.8,1.65,76923,44230725,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-400612.57402532245,-0.022889415963536393,36533.33333333209,NO,5195070,2987165250.0,0.5,1039014037,3496480134,False,0.0,6148640,670164055,385344331625.0,363654912,0.78,0.5,RETAIL_DOMINANT,1039014037,reported,3496480134,2010476183552,0.23,POSITIVE,1,0.0,TIDAK DIUJI,0.41,0.4,36.81,-3.725
AWAN,Pantauan Khusus (High Volatility),155,0.6,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | MACD+OBV** | RSI47* | BB+Sup*,4,47.0,15.2,32.1,UP,100,7.4,BELOW,CONTINUATION,NONE,BEARISH,17.8,141,165,145,172,185,197,6.5,11.0,1.69,100000,15500000,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",38980.754972063005,-0.10837003838472604,-2219817.355014682,NO,2208155,342264025.0,0.27,802965600,3435000000,False,-0.8,537210,519719485,80556520175.0,281037960,0.42,0.27,RETAIL_DOMINANT,802965600,reported,3435000000,532425015296,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,48.22,0.334
SILO,Kesehatan,2520,0.7,HINDARI,LOW_LIQ,Macro_Defensive- | ADX30 | RSI39 | Stoch15UP | BullDiv | KC-LO,4,38.7,29.6,15.4,DN,100,-79.1,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,15.1,2480,2760,2429,2672,2785,2899,3.6,6.0,1.67,10989,27692280,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-124237.67706965888,-0.11646052540006213,-2039803.3116883188,NO,3475488,8758229760.0,0.27,1263813989,12987503744,False,-0.8,798953,818003605,2061369084600.0,442334896,0.42,0.27,RETAIL_DOMINANT,1263813989,reported,12987503744,32728508530688,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,40.38,-55.789
PPRO,Properti & Real Estate,21,0.6,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | ADX29 | RSI33 | Vol+OBV* | OBV+Trend,3,33.2,29.5,0.0,DN,100,-188.9,BELOW,NONE,NONE,BEARISH,36.0,21,30,19,24,26,28,9.5,14.3,1.51,500000,10500000,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-20739226.57397674,-0.17988048944386942,-170110600.0,NO,48627875,1021185375.0,0.22,21612388941,61675671883,False,-1.8,65245610,13999424937,293987923677.0,7564336129,0.35,0.22,RETAIL_DOMINANT,21612388941,reported,61675671883,1295189147648,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,33.23,-1.913
PWON,Properti & Real Estate,328,-0.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI35 | Vol UP,3,34.9,15.3,6.7,DN,100,-156.4,BELOW,NONE,NONE,BEARISH,8.7,328,352,318,345,357,370,3.0,5.2,1.73,100000,32800000,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1959058.8885948658,-0.24507584039771638,-188258774.28571415,NO,33050610,10840600080.0,0.22,14689160328,48159602400,False,-1.8,28159986,9514903604,3120888382112.0,5141206114,0.35,0.22,RETAIL_DOMINANT,14689160328,reported,48159602400,15796348649472,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,36.26,-2.577
UNVR,Consumer & Retail,1575,-0.7,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RSI31 | Stoch20UP | Vol UP,3,31.0,24.6,20.0,DN,85,-143.6,BELOW,REVERSAL,NONE,BEARISH,32.9,1485,1955,1491,1716,1821,1927,5.3,9.0,1.7,11904,18748800,1000000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-5917130.4715621825,-0.4807125398949463,-194196379.4233544,YES,9724809,15316574175.0,0.17,5557034244,37981233300,False,-3.2,21529456,3602347450,5673697233750.0,1944961985,0.27,0.17,RETAIL_DOMINANT,5557034244,reported,37981233300,59820442910720,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,20.21,-114.04
MENN,Pantauan Khusus (High Volatility),53,-1.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | W+M** | Entry* | KC-LO,2,100.0,0.0,,DN,100,0.0,BELOW,NONE,NONE,BEARISH,0.0,53,53,53,53,53,53,0.0,0.0,0.0,0,0,0,RANGING,Bull,Bull,NEUTRAL,50,NEUTRAL,0.0,0.0,0.0,NO,4121967,218464251.0,0.5,824393477,1434052006,False,0.0,0,531733794,28181891082.0,288537716,0.78,0.5,RETAIL_DOMINANT,824393477,reported,1434052006,76004753408,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,100.0,0.0
NCKL,Energi & Tambang,1105,0.4,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | MACD* | RSI42* | KC-LO,2,41.9,13.5,6.7,UP,100,-75.0,BELOW,CONTINUATION,NONE,BEARISH,11.7,1100,1230,1038,1217,1300,1384,6.1,10.1,1.66,14925,16492125,1000000,TRENDING,Bear,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",2288871.9273944385,-0.3516991630612033,-434861312.5740926,NO,21924029,24226052045.0,0.27,7972374288,62987866700,False,-0.8,60114996,5160119259,5701931781195.0,2790331000,0.42,0.27,RETAIL_DOMINANT,7972374288,reported,62987866700,69601593393152,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,43.96,-29.161
BRMS,Energi & Tambang,820,0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | MACD+OBV** | RSI46* | OBV+Trend,2,46.2,16.7,15.4,UP,87,-41.2,BELOW,CONTINUATION,NONE,BEARISH,22.6,735,905,755,928,1009,1090,7.9,13.2,1.67,15384,12614880,1000000,RANGING,Bear,Bull,NEUTRAL,50,AD_FALLING,105066706.37898576,-0.09240308832982085,-325366935.86580086,NO,123897983,101596346060.0,0.5,24779596730,25570150644,False,0.0,400953316,15982839892,13105928711440.0,8672858855,0.78,0.5,RETAIL_DOMINANT,24779596730,reported,25570150644,116262910820352,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,45.45,-2.752
BKSL,Properti & Real Estate,108,0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Murah | RSI43* | Stoch14UP | KC-LO,2,43.0,16.6,13.6,DN,100,-72.9,BELOW,CONTINUATION,NONE,BEARISH,20.1,105,125,100,121,131,140,7.4,12.0,1.62,125000,13500000,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,49040098.51039541,-0.0006281372728225596,-181311033.33333588,NO,4615635,498488580.0,5.16,89375000,357500000,True,0.0,230781796,53478116,5775636528.0,31281249,8.63,5.16,RETAIL_DOMINANT,89375000,proxy,357500000,18112560758784,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,40.45,-2.385
EXCL,Teknologi & Telco,3000,-0.4,HINDARI,F,Macro_Defensive- | RSI46* | KC-LO | Sentiment,-1,46.3,14.3,9.4,DN,100,-59.1,BELOW,CONTINUATION,NONE,BEARISH,14.9,2830,3280,2836,3273,3478,3683,5.5,9.1,1.65,6097,18291000,1000000,RANGING,Bear,Bull,NEUTRAL,50,AD_FALLING,2968691.1611966453,-0.044012036954054194,-5861611.506075501,NO,30150802,90452406000.0,0.5,6030160426,18199862451,False,0.0,13995810,3889453475,11668360425000.0,2110556149,0.78,0.5,RETAIL_DOMINANT,6030160426,reported,18199862451,54599591395328,0.13,POSITIVE,5,0.0,TIDAK DIUJI,0.41,0.4,47.61,34.171
ASII,Konglomerat & Investasi,6050,-0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI44* | KC-LO,-1,44.4,12.4,4.2,DN,73,-75.6,BELOW,CONTINUATION,NONE,BEARISH,9.7,5900,6600,5773,6512,6858,7205,4.6,7.6,1.65,3610,21840500,1000000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",321688.01301887445,-0.23397805192622484,-150535275.7503606,NO,40396989,244401783450.0,0.22,17954217488,40213715340,False,-1.8,36657206,11629844379,70360558492950.0,6283976120,0.35,0.22,RETAIL_DOMINANT,17954217488,reported,40213715340,243292985884672,0.12,POSITIVE,4,0.0,TIDAK DIUJI,0.41,0.4,43.67,-8.248
CPIN,Consumer & Retail,4110,1.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI44* | Stoch20UP | OBV+Trend,-1,44.0,22.4,20.4,DN,84,-92.5,BELOW,CONTINUATION,NONE,BEARISH,13.8,4070,4530,3962,4357,4543,4729,3.6,6.0,1.67,6756,27767160,1000000,RANGING,Bear,Bear,ACCUMULATION,40,"CMF_POSITIVE, AD_RISING, VWAP_BELOW_DELTA_NEG",787133.4203563053,0.3945726896203995,38907443.938283935,NO,51040742,209777449620.0,0.7,7291534680,16398000000,False,0.8,8624683,4688456800,19269557448000.0,2552037138,1.09,0.7,RETAIL_DOMINANT,7291534680,reported,16398000000,67395779559424,0.0,NEUTRAL,3,0.0,TIDAK DIUJI,0.41,0.4,42.97,19.918
MAPA,Consumer & Retail,630,1.1,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI44* | Stoch19UP | CCI-OS,-2,44.4,15.8,18.8,DN,100,-144.5,BELOW,CONTINUATION,NONE,BEARISH,12.0,625,710,595,689,733,776,5.6,9.4,1.68,28571,17999730,1000000,RANGING,Bear,Bear,ACCUMULATION,40,"VPT_RISING, AD_RISING",4124403.755420234,-0.0652145741582481,19783765.0,NO,61249110,38586939300.0,0.7,8749872880,28504000000,False,0.8,28033070,5626168262,3544486005060.0,3062455508,1.09,0.7,RETAIL_DOMINANT,8749872880,reported,28504000000,17957520408576,-0.03,NEUTRAL,5,0.0,TIDAK DIUJI,0.41,0.4,42.83,-4.003
BBCA,Perbankan,5975,-0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | ADX28 | RSI32 | Vol UP,-2,32.2,28.4,2.9,DN,90,-186.7,BELOW,NONE,NONE,BEARISH,14.6,5975,6750,5778,6304,6550,6796,3.3,5.5,1.67,5076,30329100,1000000,RANGING,Bear,Bear,DISTRIBUTION,90,"VOL_SPIKE_DOWN, VPT_FALLING",-28245714.35217931,-0.490031558737897,-1217647532.2222219,YES,72358131,432339832725.0,0.15,48238754535,123013033200,False,-4.5,154548083,31282832317,186914923094075.0,16883564087,0.23,0.15,RETAIL_DOMINANT,48238754535,reported,123013033200,735002853638144,-0.09,NEGATIVE,3,0.0,TIDAK DIUJI,0.41,0.4,32.76,-153.132
BRIS,Perbankan,1790,-0.4,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | ADX26 | CCI-OS | KC-LO,-2,18.3,26.0,6.2,DN,100,-176.4,BELOW,NONE,NONE,BEARISH,21.7,1790,2130,1719,1909,1998,2087,4.0,6.6,1.65,14084,25210360,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-3176468.869960497,-0.5170615837062822,-146605224.43722942,NO,10271141,18385342390.0,0.22,4564951583,46129260138,False,-1.8,12558553,2956947388,5292935824520.0,1597733054,0.35,0.22,RETAIL_DOMINANT,4564951583,reported,46129260138,82571375411200,0.03,NEUTRAL,5,0.0,TIDAK DIUJI,0.41,0.4,18.8,-82.037
MLPL,Konglomerat & Investasi,100,-0.6,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | RSI47* | OBV+Trend | Entry*,-4,46.6,18.5,20.0,DN,100,-16.7,BELOW,CONTINUATION,NONE,BEARISH,24.2,91,113,93,112,121,130,7.0,12.0,1.71,142857,14285700,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",9714027.664852202,-0.17569138938548012,-162494148.57142854,NO,3172166,317216600.0,0.27,1153515132,467942000,False,-0.8,40814713,746612670,74661267000.0,403730296,0.42,0.27,RETAIL_DOMINANT,1153515132,reported,467942000,1561336086528,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,45.09,0.167
KKGI,Energi & Tambang,320,-0.6,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | News_BEARISH--- | MACD+OBV** | RSI44*,-4,44.1,22.5,60.0,UP,100,-40.9,BELOW,CONTINUATION,NONE,BEARISH,13.7,306,352,306,343,361,379,4.4,7.2,1.64,71428,22856960,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-2654750.901866656,-0.12185420436329178,-4876146.666666667,NO,2008896,642846720.0,0.22,892842679,4873329400,False,-1.8,6045970,578338846,185068430720.0,312494937,0.35,0.22,RETAIL_DOMINANT,892842679,reported,4873329400,1559465295872,-0.3,NEGATIVE,1,0.0,TIDAK DIUJI,0.41,0.4,44.15,-5.077
TPIA,Konglomerat & Investasi,5300,-0.7,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | RSI42* | OBV+Trend,-4,42.1,23.0,4.8,DN,93,-21.5,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,59.7,3990,6550,4780,6167,6818,7468,9.8,16.4,1.67,1923,10191900,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,15456718.770860508,-0.047199625599417844,-16686632.1728708,NO,46175785,244731660500.0,0.5,9235157014,86503906092,False,0.0,14279340,5956676275,31570384257500.0,3232304954,0.78,0.5,RETAIL_DOMINANT,9235157014,reported,86503906092,458470713196544,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,45.85,87.071
BTPS,Perbankan,1005,-1.0,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI42* | KC-LO,-6,42.0,18.0,8.1,DN,81,-92.2,BELOW,CONTINUATION,NONE,BEARISH,6.5,985,1047,974,1056,1094,1133,3.1,5.1,1.65,32258,32419290,1000000,RANGING,Bear,Bear,DISTRIBUTION,90,"VOL_SPIKE_DOWN, VPT_FALLING",-422658.2410163749,-0.15910372098428718,-17057657.380952388,YES,3505153,3522678765.0,0.15,2336769261,7703700000,False,-4.5,4802670,1515394867,1522971841335.0,817869241,0.23,0.15,RETAIL_DOMINANT,2336769261,reported,7703700000,7742218567680,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,0.41,0.4,44.42,-7.804
BUMI,Energi & Tambang,230,-1.6,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RSI46* | Stoch27UP | KC-LO,-10,46.0,16.2,26.9,DN,100,-75.8,BELOW,CONTINUATION,NONE,BEARISH,18.1,216,262,214,257,278,298,7.0,11.7,1.67,62500,14375000,1000000,RANGING,Bear,Bull,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",495892017.2539406,-0.1959218924126855,-15410235865.757576,NO,495156250,113885937500.0,0.27,180056818260,371335392068,False,-0.8,3442398833,116541775620,26804608392600.0,63019886390,0.42,0.27,RETAIL_DOMINANT,180056818260,reported,371335392068,85407144345600,0.07,POSITIVE,5,0.0,TIDAK DIUJI,0.41,0.4,45.03,-4.274
BELI,Teknologi & Telco,372,-1.7,HINDARI,LOW_LIQ,Macro_Defensive- | PBV_Mahal- | RSI32 | CCI-OS | KC-LO | MM_DIST*,-11,31.8,19.1,0.0,DN,100,-117.5,BELOW,NONE,NONE,BEARISH,21.7,372,448,354,402,425,447,4.8,8.1,1.69,55555,20666460,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-231601.5880060044,-0.054762249367992455,-1676453.3333333433,NO,85449928,31787373216.0,0.27,31072701101,135842883189,False,-0.8,1004456,20111805788,7481591753136.0,10875445385,0.42,0.27,RETAIL_DOMINANT,31072701101,reported,135842883189,50533553405952,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,0.41,0.4,31.77,-11.711
