Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
ALKA,Industri Dasar & Logam,570,2.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | Broksum_ACCUM***,10,15,15,0,0,42.0,12.7,4.7,DN,100,-135.7,BELOW,CONTINUATION,NONE,BEARISH,29.6,570,730,485,711,817,922,14.9,24.7,1.66,1176,670320,100000,RANGING,Bear,Bull,DISTRIBUTION,80,"VPT_RISING, VOL_SPIKE_DOWN, CMF_NEGATIVE",180858.47195124067,-0.1625243755555674,-1478068.144078143,YES,38797,22114290.0,0.17,22169733,107250000,False,-3.2,1192870,14371530,8191772100.0,7759406,0.27,0.17,RETAIL_DOMINANT,22169733,reported,107250000,209486266368,0.0,NEUTRAL,0,54.44,BUY,-0.92,0.67,46.34,-16.154,NEUTRAL,0.0,15.8% Modal (Beli ±27 Lot),BIG_ACCUMULATION,15000,4197.79,0.071394,0.1286
STRK,Pantauan Khusus (High Volatility),103,4.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | Broksum_ACCUM***,10,15,-5,0,15,34.3,22.3,12.5,DN,100,-137.7,BELOW,CONTINUATION,NONE,BEARISH,23.8,103,123,96,115,124,132,6.8,11.7,1.72,14285,1471355,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,212320.19980364293,0.10690343718283116,-12051358.571428582,NO,20442251,2105551853.0,0.5,4088450337,10721835562,False,0.0,10396456,2637050469,271616198307.0,1430957617,0.78,0.5,RETAIL_DOMINANT,4088450337,reported,10721835562,1104349102080,0.16,POSITIVE,10,51.42,BUY,-0.92,0.67,34.32,-3.579,NEUTRAL,0.0,13.6% Modal (Beli ±131 Lot),BIG_ACCUMULATION,15000,3432.3,0.026093,0.757
PANI,Transportasi & Logistik,8700,5.0,TUNGGU,E,Macro_Defensive- | PBV_Mahal- | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,10,0,-20,50,0,50.5,16.7,34.7,UP,84,-66.7,BELOW,CONTINUATION,NONE,BULLISH,12.2,8450,9425,8148,9620,10311,11001,6.3,10.6,1.68,181,1574700,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",1116119.8878650358,-0.058279491150965895,-14721110.49247986,NO,14414811,125408855700.0,0.5,2882962283,18117025598,False,0.0,5493423,1859510673,16177742855100.0,1009036799,0.78,0.5,RETAIL_DOMINANT,2882962283,reported,18117025598,157618119114752,0.0,NEUTRAL,0,52.6,BUY,-0.92,0.67,48.98,45.933,NEUTRAL,0.0,14.5% Modal (Beli ±1 Lot),BIG_ACCUMULATION,15000,4256.69,0.035105,0.7639
SMDR,Transportasi & Logistik,324,3.0,HINDARI,RISK,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,9,15,5,0,0,36.0,14.0,17.2,DN,100,-169.5,BELOW,CONTINUATION,NONE,BEARISH,14.4,324,368,309,350,369,388,4.6,8.0,1.74,6666,2159784,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-410212.26835107803,0.011313596119058963,-15661524.44444444,NO,11349641,3677283684.0,0.27,4127142468,16375600000,False,-0.8,16656283,2671292964,865498920336.0,1444499863,0.42,0.27,RETAIL_DOMINANT,4127142468,reported,16375600000,5305694420992,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,39.23,-5.94,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3595.53,0.022247,0.7831
ARTO,Perbankan,1215,1.0,TUNGGU,E,Macro_Defensive- | Broksum_ACCUM***,9,15,0,0,0,36.6,13.5,0.0,DN,100,-116.8,BELOW,NONE,BULLISH_DIV,BEARISH,22.6,1215,1450,1141,1338,1431,1524,6.1,10.1,1.66,1351,1641465,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",528466.7783607529,-0.18672621507592227,-22924219.186401814,NO,10587076,12863297340.0,0.27,3849846044,13861330900,False,-0.8,4641673,2491812853,3027552616395.0,1347446115,0.42,0.27,RETAIL_DOMINANT,3849846044,reported,13861330900,16841516777472,0.0,NEUTRAL,0,51.9,BUY,-0.92,0.67,39.03,-46.703,NEUTRAL,0.0,13.9% Modal (Beli ±11 Lot),BIG_ACCUMULATION,15000,3663.93,0.033477,0.5121
TPIA,Konglomerat & Investasi,5050,2.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,9,15,-5,0,0,41.9,17.7,3.5,DN,94,-130.1,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,30.9,5050,6550,4419,6102,6891,7680,12.5,20.8,1.66,158,797900,100000,RANGING,Bear,Bear,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-1963966.9673457872,-0.25053681451379467,-155907373.46548876,YES,22068502,111445935100.0,0.17,12610573096,86492270892,False,-3.2,18017850,8174804011,41282760255550.0,4413700583,0.27,0.17,RETAIL_DOMINANT,12610573096,reported,86492270892,436785993744384,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,46.93,8.618,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3954.62,0.06258,0.4488
ENRG,Energi & Tambang,1630,0.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,44.3,19.9,3.8,DN,96,-144.1,BELOW,CONTINUATION,NONE,BEARISH,22.0,1630,2090,1482,1876,2060,2245,9.1,15.1,1.66,675,1100250,100000,RANGING,Bear,Bull,NEUTRAL,50,"AD_RISING, VPT_FALLING",-2660765.3834273815,0.004103148489828965,13010351.83241117,NO,2838411,4626609930.0,0.52,548791976,26346230250,False,0.0,141920566,353876374,576818489620.0,192077191,0.8,0.52,RETAIL_DOMINANT,548791976,reported,26346230250,42944354582528,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,47.24,21.66,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4294.63,0.050371,0.4132
BRMS,Energi & Tambang,750,-1.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,39.3,13.9,16.3,DN,81,-152.2,BELOW,CONTINUATION,NONE,BEARISH,21.6,750,905,686,857,937,1018,8.5,14.3,1.68,1562,1171500,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-23974603.765262008,-0.23448247296256766,-1293245861.0064936,NO,55754092,41815569000.0,0.22,24779596730,25570150644,False,-1.8,306943823,16050983783,12038237837250.0,8672858855,0.35,0.22,RETAIL_DOMINANT,24779596730,reported,25570150644,106338029928448,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,39.3,-14.857,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3210.85,0.036281,0.7125
CUAN,Energi & Tambang,1030,-1.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,33.4,27.0,3.7,DN,100,-151.1,BELOW,NONE,NONE,BEARISH,47.2,1030,1590,907,1235,1389,1543,11.9,19.9,1.67,813,837390,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-21129823.11531833,-0.1572518498992804,-1397952876.0050468,NO,47198390,48614341700.0,0.22,20977062584,112399199400,False,-1.8,394042466,13587892290,13995529058700.0,7341971904,0.35,0.22,RETAIL_DOMINANT,20977062584,reported,112399199400,115771170619392,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,37.37,-48.65,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3340.17,0.052871,0.6846
BUMI,Energi & Tambang,212,-1.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,38.1,12.9,9.5,DN,63,-148.6,BELOW,CONTINUATION,NONE,BEARISH,21.5,212,262,195,240,261,282,8.0,13.2,1.65,5882,1246984,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-244865170.40789604,-0.40211963965566894,-21043405206.66667,NO,405127841,85887102292.0,0.22,180056818260,371335392068,False,-1.8,3266773270,116631804029,24725942454148.0,63019886390,0.35,0.22,RETAIL_DOMINANT,180056818260,reported,371335392068,78723101491200,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,39.79,-4.554,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2413.51,0.033784,0.679
SMDR,Transportasi & Logistik,324,3.0,HINDARI,RISK,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,9,15,5,0,0,36.0,14.0,17.2,DN,100,-169.5,BELOW,CONTINUATION,NONE,BEARISH,14.4,324,368,309,350,369,388,4.6,8.0,1.74,6666,2159784,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-410212.26835107803,0.011313596119058963,-15661524.44444444,NO,11349641,3677283684.0,0.27,4127142468,16375600000,False,-0.8,16656283,2671292964,865498920336.0,1444499863,0.42,0.27,RETAIL_DOMINANT,4127142468,reported,16375600000,5305694420992,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,39.23,-5.94,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3595.53,0.022247,0.7831
BKSL,Properti & Real Estate,102,2.5,TUNGGU,E,Macro_Defensive- | PBV_Murah | Broksum_ACCUM***,9,15,0,0,0,39.9,13.8,5.9,DN,100,-122.8,BELOW,CONTINUATION,NONE,BEARISH,23.8,102,125,94,115,124,134,7.8,12.7,1.63,12500,1275000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, VOL_SPIKE_DOWN, CMF_NEGATIVE",6082417.335133076,-0.17397292111367882,-1660159115.454544,YES,2340816,238763232.0,2.62,89375000,357500000,True,-1.8,277430093,55752935,5686799370.0,31281249,4.2,2.62,RETAIL_DOMINANT,89375000,proxy,357500000,17106308431872,0.0,NEUTRAL,0,51.74,BUY,-0.92,0.67,39.92,-2.776,NEUTRAL,0.0,13.8% Modal (Beli ±135 Lot),BIG_ACCUMULATION,15000,3991.64,0.033865,0.6493
HUMI,Pantauan Khusus (High Volatility),170,0.0,HINDARI,RISK,Macro_Defensive- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,37.4,16.1,3.4,DN,100,-123.7,BELOW,CONTINUATION,NONE,BEARISH,31.1,170,222,153,199,220,242,10.0,17.1,1.71,5882,999940,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-15552439.612122059,-0.17686853142871314,-345926228.1519057,NO,9542906,1622294020.0,0.22,4241291805,18062633001,False,-1.8,130173990,2747296768,467040450560.0,1484452131,0.35,0.22,RETAIL_DOMINANT,4241291805,reported,18062633001,3070647599104,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.92,0.67,40.25,-5.103,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3736.34,0.040389,0.8194
BELI,Teknologi & Telco,354,2.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,0,0,-5,0,0,25.3,14.3,7.7,DN,100,-122.0,BELOW,NONE,NONE,BEARISH,24.9,354,448,336,384,407,429,5.1,8.5,1.67,5555,1966470,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-521700.1621933223,-0.27747507666300525,-14577070.641025648,NO,69913577,24749406258.0,0.22,31072701101,135842883189,False,-1.8,1218020,20127342139,7125079117206.0,10875445385,0.35,0.22,RETAIL_DOMINANT,31072701101,reported,135842883189,48088379031552,0.0,NEUTRAL,0,53.9,BUY,-0.92,0.67,25.28,-15.98,NEUTRAL,0.0,15.4% Modal (Beli ±43 Lot),BIG_ACCUMULATION,15000,2527.5,0.017249,0.3399
