Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d
LPCK,Properti & Real Estate,630,2.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Alpha_Leader*** | RSI42*,15,42.4,18.0,19.0,DN,100,-49.2,BELOW,CONTINUATION,NONE,BEARISH,19.0,595,705,577,718,785,851,8.4,14.0,1.67,18867,11886210,1000000,TRENDING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",112531.69666767865,-0.05477425096965089,-536691.8614718616,NO,2824077,1779168510.0,0.5,564815426,5134685692,False,0.0,766746,364305950,229512748500.0,197685399,0.78,0.5,RETAIL_DOMINANT,564815426,reported,5134685692,3234851979264,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,41.28,-9.076
BIRD,Transportasi & Logistik,1625,2.1,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | News_BEARISH--- | ADX32X,14,41.0,32.3,21.4,DN,94,-92.5,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,3.8,1615,1665,1593,1679,1719,1760,2.0,3.3,1.65,31250,50781250,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-21457.337802367023,-0.2326325023070923,-3569951.2698412724,NO,1403884,2281311500.0,0.22,623948677,2502100000,False,-1.8,938720,404162757,656764480125.0,218382036,0.35,0.22,RETAIL_DOMINANT,623948677,reported,2502100000,4065912422400,-0.18,NEGATIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,39.2,-10.547
BIRD,Transportasi & Logistik,1625,2.1,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | News_BEARISH--- | ADX32X,14,41.0,32.3,21.4,DN,94,-92.5,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,3.8,1615,1665,1593,1679,1719,1760,2.0,3.3,1.65,31250,50781250,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-21457.337802367023,-0.2326325023070923,-3569951.2698412724,NO,1403884,2281311500.0,0.22,623948677,2502100000,False,-1.8,938720,404162757,656764480125.0,218382036,0.35,0.22,RETAIL_DOMINANT,623948677,reported,2502100000,4065912422400,-0.18,NEGATIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,39.2,-10.547
RALS,Consumer & Retail,442,2.1,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | MACD* | RSI46*,14,45.5,21.8,50.0,UP,95,29.1,BELOW,CONTINUATION,NONE,BEARISH,9.8,414,460,427,466,484,503,3.4,5.4,1.59,66666,29466372,1000000,TRENDING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-1391129.412494983,-0.17695867647670524,-43341105.23809524,NO,4526947,2000910574.0,0.27,1646162872,5931263500,False,-0.8,7079580,1065478920,470941682640.0,576157005,0.42,0.27,RETAIL_DOMINANT,1646162872,reported,5931263500,2621618520064,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,44.36,-4.114
MTDL,Teknologi & Telco,575,3.5,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Alpha_Leader*** | ADX27,13,47.2,27.5,20.0,DN,100,-40.8,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,7.7,565,605,552,614,643,672,4.0,6.8,1.7,43478,24999850,1000000,RANGING,Bear,Bull,ACCUMULATION,40,"VPT_RISING, AD_RISING, VWAP_BELOW_DELTA_NEG",174520.43236969883,0.27894531344307444,13530286.66666666,NO,38078353,21895052975.0,0.7,5439764791,12276884585,False,0.8,1968663,3497768762,2011217038150.0,1903917676,1.09,0.7,RETAIL_DOMINANT,5439764791,reported,12276884585,7059208667136,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,53.28,6.612
ADRO,Energi & Tambang,2410,0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RSI44* | OBV+Trend,12,43.8,19.9,10.5,DN,72,-115.0,BELOW,CONTINUATION,NONE,BEARISH,7.8,2410,2580,2319,2562,2676,2791,3.8,6.3,1.66,10989,26483490,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-6933971.517377496,-0.2523523926253988,-431077637.89321786,NO,26167985,63064843850.0,0.22,11630215568,28800494200,False,-1.8,83145856,7533472135,18155667845350.0,4070575448,0.35,0.22,RETAIL_DOMINANT,11630215568,reported,28800494200,69409188085760,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,54.06,26.827
HRUM,Energi & Tambang,1005,1.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | MACD+OBV** | RSI46* | Stoch33UP,12,46.4,9.8,33.3,UP,100,-12.2,BELOW,CONTINUATION,NONE,BEARISH,8.0,975,1040,961,1079,1134,1189,4.4,7.4,1.68,22727,22840635,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",625795.290633386,-0.33377278144034456,-93842077.85714287,NO,6387765,6419703825.0,0.27,2322823974,13148556400,False,-0.8,16450093,1503447819,1510965058095.0,812988390,0.42,0.27,RETAIL_DOMINANT,2322823974,reported,13148556400,13214299455488,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,44.37,-15.421
SMCB,Industri Dasar & Logam,775,0.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | W+M** | Entry*,12,100.0,0.0,,DN,100,0.0,BELOW,NONE,NONE,BEARISH,0.0,775,775,775,775,775,775,0.0,0.0,0.0,0,0,0,RANGING,Bull,Bull,NEUTRAL,50,NEUTRAL,0.0,0.0,0.0,NO,593926,460292650.0,0.5,118785261,9019381973,False,0.0,0,76616494,59377782850.0,41574841,0.78,0.5,RETAIL_DOMINANT,118785261,reported,9019381973,6990021001216,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,100.0,0.0
LPKR,Konglomerat & Investasi,81,1.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader***,12,42.2,17.7,16.7,DN,100,-32.3,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,29.0,75,93,75,91,98,105,7.4,12.3,1.66,166666,13499946,1000000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",23007238.267261505,-0.04705198268901547,-71444526.19047594,NO,169113280,13698175680.0,0.5,33822656039,70877317769,False,0.0,106406863,21815613146,1767064664826.0,11837929613,0.78,0.5,RETAIL_DOMINANT,33822656039,reported,70877317769,5741062651904,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,44.83,0.445
BRMS,Energi & Tambang,815,1.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | MACD*,12,45.5,17.7,11.5,UP,89,-27.9,BELOW,CONTINUATION,NONE,BEARISH,25.3,730,905,747,928,1013,1098,8.3,13.9,1.67,14705,11984575,1000000,TRENDING,Bear,Bull,NEUTRAL,50,AD_FALLING,128012861.13148606,-0.06390018479170671,-292712635.86580086,NO,123897983,100976856145.0,0.5,24779596730,25570150644,False,0.0,408414110,15982839892,13026014511980.0,8672858855,0.78,0.5,RETAIL_DOMINANT,24779596730,reported,25570150644,115553989558272,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,46.08,-0.155
GLVA,Teknologi & Telco,330,1.9,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | MACD+OBV** | RSI42*,12,42.3,18.3,22.2,UP,100,-3.4,BELOW,CONTINUATION,NONE,BEARISH,8.9,324,348,309,366,392,419,6.4,10.9,1.7,47619,15714270,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",8865.874304279918,-0.18802402422380407,-59919.194139194675,NO,1658745,547385850.0,0.27,603180000,1500000000,False,-0.8,30853,390408255,128834724150.0,211113000,0.42,0.27,RETAIL_DOMINANT,603180000,reported,1500000000,494999994368,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,51.76,-0.525
ASII,Konglomerat & Investasi,6025,1.6,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | News_BULLISH*** | RSI44*,11,43.7,13.3,0.0,DN,74,-100.0,BELOW,CONTINUATION,NONE,BEARISH,9.4,5900,6600,5747,6488,6835,7182,4.6,7.7,1.67,3597,21671925,1000000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",212452.3283715695,-0.14128922944028674,-125869786.86147177,NO,40396989,243391858725.0,0.22,17954217488,40213715340,False,-1.8,36911843,11629844379,70069812383475.0,6283976120,0.35,0.22,RETAIL_DOMINANT,17954217488,reported,40213715340,242287644770304,0.16,POSITIVE,3,0.0,TIDAK DIUJI,-0.48,-0.15,46.05,13.238
DGNS,Kesehatan,272,-0.5,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI39 | Vol UP | W+M**,11,38.8,17.7,25.9,DN,100,-35.5,BELOW,CONTINUATION,NONE,BEARISH,13.3,266,302,248,311,341,370,8.8,14.3,1.62,41666,11333152,1000000,RANGING,Bull,Bull,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-79271.46191499382,-0.20952793792742416,-2385361.172161173,YES,502556,136695232.0,0.17,287175000,1250000000,False,-3.2,644920,186161194,50635844768.0,100511250,0.27,0.17,RETAIL_DOMINANT,287175000,reported,1250000000,340000014336,-0.07,NEGATIVE,1,0.0,TIDAK DIUJI,-0.48,-0.15,41.12,-5.733
BBRI,Perbankan,3070,1.7,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | ADX28 | RSI38,11,37.8,28.4,17.9,DN,71,-127.5,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,8.7,3033,3270,2980,3221,3334,3447,2.9,4.9,1.69,11111,34110770,1000000,TRENDING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-1786903.8943301514,-0.37659729825420657,-2005291545.454549,NO,122374496,375689702720.0,0.17,69928283455,151559001603,False,-3.2,260256293,45331009750,139166199932500.0,24474899209,0.27,0.17,RETAIL_DOMINANT,69928283455,reported,151559001603,465286121652224,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,35.73,-53.441
PWON,Properti & Real Estate,330,0.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | RSI36 | Stoch13UP,10,36.3,13.9,13.3,DN,100,-148.2,BELOW,NONE,NONE,BEARISH,7.9,330,352,320,347,360,373,3.0,5.2,1.73,100000,33000000,1000000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1438455.4925037622,-0.21661804501247775,-165925007.61904716,NO,33050610,10906701300.0,0.22,14689160328,48159602400,False,-1.8,27144766,9514903604,3139918189320.0,5141206114,0.35,0.22,RETAIL_DOMINANT,14689160328,reported,48159602400,15892667695104,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,39.16,-1.657
WIFI,Teknologi & Telco,2330,1.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | RS_Strong* | Alpha_Leader*** | RSI49* | OBV+Trend,9,49.1,16.8,33.3,DN,67,-13.6,BELOW,CONTINUATION,NONE,BEARISH,22.3,2130,2530,2161,2612,2823,3035,7.3,12.1,1.66,5917,13786610,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",6281672.787831187,-0.13094356674934415,-66008655.71259165,NO,5841739,13611251870.0,0.27,2124268974,5308549015,False,-0.8,26476836,1374933095,3203594111350.0,743494140,0.42,0.27,RETAIL_DOMINANT,2124268974,reported,5308549015,12368919658496,0.15,POSITIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,48.63,27.589
ROTI,Consumer & Retail,655,1.4,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | News_BULLISH*** | ADX32X | RSI32,9,32.0,31.7,16.0,DN,100,-106.1,BELOW,NONE,NONE,BEARISH,14.9,655,729,636,687,711,734,2.9,4.9,1.69,52631,34473305,1000000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,480066.09952061385,0.026688533779130594,4281638.09523816,NO,2350673,1539690815.0,0.5,470134676,5622275488,False,0.0,5211393,303236867,198620147885.0,164547136,0.78,0.5,RETAIL_DOMINANT,470134676,reported,5622275488,3682590523392,0.2,POSITIVE,1,0.0,TIDAK DIUJI,-0.48,-0.15,31.96,-4.647
SIDO,Consumer & Retail,496,1.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | VCP_Setup** | RSI43* | Entry*,8,43.4,20.0,38.8,DN,69,-148.3,BELOW,CONTINUATION,NONE,BEARISH,2.6,495,505,486,512,525,537,2.0,3.2,1.6,100000,49600000,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-80121.45927676675,0.19658589859753864,49421166.666666724,NO,30697970,15226193120.0,0.5,6139594016,29435200000,False,0.0,10723083,3960038141,1964178917936.0,2148857905,0.78,0.5,RETAIL_DOMINANT,6139594016,reported,29435200000,14599858421760,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,43.45,-1.178
ITMG,Energi & Tambang,25475,-0.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RSI42* | W+M**,8,41.8,19.7,28.2,DN,100,-181.9,BELOW,CONTINUATION,NONE,BEARISH,13.2,25450,29725,24376,27306,28679,30053,4.3,7.2,1.67,909,23156775,1000000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-906215.0001874906,-0.18075297784075228,-17185670.275114745,NO,869509,22150741775.0,0.22,386448579,1123887100,False,-1.8,4350776,250322068,6376954682300.0,135257002,0.35,0.22,RETAIL_DOMINANT,386448579,reported,1123887100,28631023747072,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,41.57,-41.292
BMHS,Kesehatan,185,1.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | MACD+OBV** | RSI47* | OBV+Trend,8,46.7,12.8,33.3,UP,100,-23.3,BELOW,CONTINUATION,NONE,BEARISH,7.4,180,196,177,199,209,219,4.3,7.6,1.77,125000,23125000,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-40300.98672167957,0.14981825157368645,4221196.666666657,NO,10225590,1891734150.0,0.5,2045118059,8603416176,False,0.0,1398486,1319101149,244033712565.0,715791320,0.78,0.5,RETAIL_DOMINANT,2045118059,reported,8603416176,1591632068608,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,46.66,-1.061
SAME,Kesehatan,338,0.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | News_BULLISH*** | RSI48* | OBV+Trend | Entry*,8,47.7,22.1,43.8,DN,100,-19.5,BELOW,CONTINUATION,NONE,BEARISH,6.8,328,350,323,363,382,401,4.4,7.4,1.68,66666,22533108,1000000,RANGING,Bear,Bull,NEUTRAL,50,AD_RISING,26974.05815174803,0.01930335738335742,1392300.4761904925,NO,13055626,4412801588.0,0.5,2611125323,17164632545,False,0.0,1006666,1684175834,569251431892.0,913893863,0.78,0.5,RETAIL_DOMINANT,2611125323,reported,17164632545,5801645703168,0.3,POSITIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,50.85,1.854
CPIN,Consumer & Retail,4090,1.2,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | RSI43* | Stoch17UP | OBV+Trend,8,43.0,23.2,16.7,DN,85,-121.1,BELOW,CONTINUATION,NONE,BEARISH,13.8,4070,4530,3938,4344,4535,4725,3.7,6.2,1.68,6578,26904020,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VWAP_BELOW_DELTA_NEG",861130.5430231313,0.36070688011380897,47569393.938283935,NO,36457673,149111882570.0,0.5,7291534680,16398000000,False,0.0,8989993,4703039869,19235433064210.0,2552037138,0.78,0.5,RETAIL_DOMINANT,7291534680,reported,16398000000,67067818541056,0.0,NEUTRAL,2,0.0,TIDAK DIUJI,-0.48,-0.15,41.96,38.911
ADHI,Infrastruktur & Konstruksi,181,1.0,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Murah | ADX25 | MACD* | RSI36,7,35.7,25.2,5.6,UP,100,-89.9,BELOW,CONTINUATION,BULLISH_DIV,BEARISH,11.2,175,196,173,195,205,216,4.4,7.7,1.75,125000,22625000,1000000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-1064997.9457796775,-0.18775699845781355,-28517214.761904836,NO,6735818,1219183058.0,0.22,2993697329,8407608979,False,-1.8,7572186,1939167446,350989307726.0,1047794065,0.35,0.22,RETAIL_DOMINANT,2993697329,reported,8407608979,1521777246208,0.15,POSITIVE,2,0.0,TIDAK DIUJI,-0.48,-0.15,36.43,-6.733
BRIS,Perbankan,1800,0.3,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | Stoch9UP | Vol UP | CCI-OS,7,18.8,23.4,8.6,DN,100,-218.7,BELOW,NONE,NONE,BEARISH,19.0,1800,2130,1727,1922,2014,2106,4.1,6.8,1.66,13698,24656400,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-3031664.667748806,-0.4906170690829314,-140745610.15151513,NO,12553616,22596508800.0,0.27,4564951583,46129260138,False,-0.8,12717293,2954664913,5318396843400.0,1597733054,0.42,0.27,RETAIL_DOMINANT,4564951583,reported,46129260138,83032664965120,0.03,NEUTRAL,5,0.0,TIDAK DIUJI,-0.48,-0.15,20.7,-71.73
MYOR,Consumer & Retail,1800,0.9,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | MACD* | RSI41* | MACD+Momentum,6,40.9,24.8,20.4,UP,77,-83.5,BELOW,CONTINUATION,NONE,BEARISH,11.5,1760,1980,1729,1919,2008,2098,3.9,6.6,1.69,14084,25351200,1000000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",423180.901042509,-0.2313770053478255,-47022489.437229395,NO,9186634,16535941200.0,0.27,3340594279,22196639725,False,-0.8,12906146,2162199648,3891959366400.0,1169207997,0.42,0.27,RETAIL_DOMINANT,3340594279,reported,22196639725,39953950048256,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,44.69,-41.463
AWAN,Pantauan Khusus (High Volatility),156,1.0,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | MACD+OBV** | RSI48* | BB+Sup*,6,48.2,16.0,43.8,UP,100,-8.3,BELOW,CONTINUATION,NONE,BEARISH,18.0,141,165,145,174,187,200,7.1,11.5,1.62,90909,14181804,1000000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",35638.447279755026,-0.09943271600370948,-2223117.3550146744,NO,4014828,626313168.0,0.5,802965600,3435000000,False,0.0,557660,517912812,80794398672.0,281037960,0.78,0.5,RETAIL_DOMINANT,802965600,reported,3435000000,535860019200,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,46.95,0.523
GIAA,Transportasi & Logistik,69,0.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | MACD+OBV** | RSI42* | OBV+Trend | KC-LO,5,41.7,15.1,8.3,UP,100,-88.1,BELOW,CONTINUATION,NONE,BEARISH,12.3,68,76,64,77,84,90,7.2,11.6,1.61,200000,13800000,1000000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,26407234.788027406,-0.15561509355173334,-529012074.76190424,NO,32343435,2231697015.0,0.5,6468687174,25886576253,False,0.0,246212850,4172303229,287888922801.0,2264040510,0.78,0.5,RETAIL_DOMINANT,6468687174,reported,25886576253,28089327288320,0.0,NEUTRAL,1,0.0,TIDAK DIUJI,-0.48,-0.15,43.38,-1.23
BUMI,Energi & Tambang,228,0.8,HINDARI,F,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | RSI45*,5,45.0,16.4,23.1,DN,100,-102.8,BELOW,CONTINUATION,NONE,BEARISH,19.8,216,262,211,257,278,299,7.5,12.7,1.69,58823,13411644,1000000,RANGING,Bear,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",911839422.2247009,-0.14768861265318553,-10600514699.090912,NO,495156250,112895625000.0,0.27,180056818260,371335392068,False,-0.8,3566759230,116541775620,26571524841360.0,63019886390,0.42,0.27,RETAIL_DOMINANT,180056818260,reported,371335392068,84664467324928,-0.05,NEGATIVE,5,0.0,TIDAK DIUJI,-0.48,-0.15,43.06,-4.002
NISP,Perbankan,1330,0.8,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | ADX25 | MACD*,5,40.7,25.4,21.4,UP,100,-50.9,BELOW,CONTINUATION,NONE,BEARISH,15.0,1305,1455,1289,1398,1449,1499,3.1,5.1,1.65,24390,32438700,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-2555688.0100699277,-0.24065305417773883,-34289749.607843034,NO,5982584,7956836720.0,0.17,3418619796,22945296972,False,-3.2,5929516,2216120284,2947439977720.0,1196516928,0.27,0.17,RETAIL_DOMINANT,3418619796,reported,22945296972,30517244198912,0.0,NEUTRAL,3,0.0,TIDAK DIUJI,-0.48,-0.15,43.03,-16.84
BBCA,Perbankan,6000,0.7,HINDARI,F,Macro_Defensive- | Sector_COLD- | PER_Murah* | ADX27 | RSI33 | Stoch6UP,4,32.8,27.1,5.9,DN,89,-240.8,BELOW,CONTINUATION,NONE,BEARISH,13.1,5975,6750,5797,6338,6592,6846,3.4,5.6,1.65,4926,29556000,1000000,RANGING,Bear,Bear,DISTRIBUTION,80,"VPT_FALLING, CMF_NEGATIVE",-26482726.299853712,-0.42572805031757105,-1262420182.222222,NO,84417820,506506920000.0,0.17,48238754535,123013033200,False,-3.2,153012316,31270772628,187624635768000.0,16883564087,0.27,0.17,RETAIL_DOMINANT,48238754535,reported,123013033200,738078184439808,-0.09,NEGATIVE,3,0.0,TIDAK DIUJI,-0.48,-0.15,31.61,-133.634
BTPS,Perbankan,1015,0.5,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | MACD* | RSI44*,3,44.4,18.2,24.3,UP,81,-87.3,BELOW,CONTINUATION,NONE,BEARISH,6.3,985,1047,983,1068,1107,1147,3.2,5.2,1.62,31250,31718750,1000000,RANGING,Bear,Bear,DISTRIBUTION,90,"VOL_SPIKE_STABLE, VOL_SPIKE_DOWN, VPT_FALLING",-341721.3565913262,-0.1466857488052593,-11925557.380952388,YES,3465856,3517843840.0,0.15,2310570741,7703700000,False,-4.5,5160636,1498405126,1520881202890.0,808699759,0.23,0.15,RETAIL_DOMINANT,2310570741,reported,7703700000,7819255349248,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,41.35,-7.294
MKPI,Properti & Real Estate,22050,-0.3,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | ADX79XX | RSI35 | CCI-OS | KC-LO,3,35.3,79.3,23.9,DN,100,-145.9,BELOW,CONTINUATION,NONE,BEARISH,6.8,22025,23525,21290,23316,24266,25216,3.4,5.7,1.68,1315,28995750,1000000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-843.7800666654219,0.09903670582862437,20322.99095673015,NO,819192,18063183600.0,0.5,163838441,948194000,False,0.0,40550,105675795,2330151279750.0,57343454,0.78,0.5,RETAIL_DOMINANT,163838441,reported,948194000,20907676401664,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,34.78,-249.165
MENN,Pantauan Khusus (High Volatility),53,-1.2,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | W+M** | Entry* | KC-LO,2,100.0,0.0,,DN,0,0.0,BELOW,NONE,NONE,BEARISH,0.0,53,53,53,53,53,53,0.0,0.0,0.0,0,0,0,RANGING,Bull,Bull,NEUTRAL,50,NEUTRAL,0.0,0.0,0.0,NO,4121967,218464251.0,0.5,824393477,1434052006,False,0.0,0,531733794,28181891082.0,288537716,0.78,0.5,RETAIL_DOMINANT,824393477,reported,1434052006,76004753408,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,100.0,0.0
MPPA,Consumer & Retail,51,0.4,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | Alpha_Leader*** | RSI49* | OBV+Trend | Entry*,2,49.4,13.0,36.4,DN,100,-2.7,BELOW,CONTINUATION,NONE,BEARISH,26.4,46,57,48,55,59,62,5.9,7.8,1.32,333333,16999983,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",16152563.64781174,-0.137617300784054,-52561566.66666651,NO,14621669,745705119.0,0.27,5316970766,12966640084,False,-0.8,26398163,3441409329,175511875779.0,1860939768,0.42,0.27,RETAIL_DOMINANT,5316970766,reported,12966640084,661298610176,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,51.79,0.928
MPPA,Consumer & Retail,51,0.4,HINDARI,LOW_LIQ,Macro_Defensive- | Sector_COLD- | Alpha_Leader*** | RSI49* | OBV+Trend | Entry*,2,49.4,13.0,36.4,DN,100,-2.7,BELOW,CONTINUATION,NONE,BEARISH,26.4,46,57,48,55,59,62,5.9,7.8,1.32,333333,16999983,1000000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",16152563.64781174,-0.137617300784054,-52561566.66666651,NO,14621669,745705119.0,0.27,5316970766,12966640084,False,-0.8,26398163,3441409329,175511875779.0,1860939768,0.42,0.27,RETAIL_DOMINANT,5316970766,reported,12966640084,661298610176,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.48,-0.15,51.79,0.928
