Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
SMGR,Industri Dasar & Logam,2090,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | Broksum_ACCUM***,20,30,25,0,0,39.5,27.0,20.9,UP,100,-60.5,BELOW,CONTINUATION,NONE,BEARISH,30.4,2000,2490,1981,2272,2408,2544,5.2,8.7,1.67,917,1916530,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-1831548.15065334,-0.31454593987995094,-67330740.95238096,NO,9013538,18838294420.0,0.27,3277650465,6735544089,False,-0.8,10484333,2121459265,4433849863850.0,1147177662,0.42,0.27,RETAIL_DOMINANT,3277650465,reported,6735544089,14077287989248,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,36.99,-114.785,NEUTRAL,0.0,23.8% Modal (Beli ±11 Lot),BIG_ACCUMULATION,15000,3952.37,0.0294,0.6852
CLEO,Consumer & Retail,400,6.0,TUNGGU,E,Macro_Defensive- | RS_Strong* | Pullback_EMA21** | Broksum_ACCUM***,19,15,0,50,0,49.7,20.4,42.9,UP,100,-7.0,ABOVE,CONTINUATION,NONE,BEARISH,7.1,390,414,389,419,433,447,2.8,4.8,1.71,9090,3636000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VWAP_ABOVE_DELTA_POS, VPT_FALLING, CMF_NEGATIVE",-235274.3773013451,-0.24449483048028597,-25121178.571428537,NO,11742300,4696920000.0,0.22,5218800000,24000000000,False,-1.8,5198910,3380477700,1352191080000.0,1826580000,0.35,0.22,RETAIL_DOMINANT,5218800000,reported,24000000000,9599999541248,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,47.83,-0.864,NEUTRAL,0.0,23.8% Modal (Beli ±59 Lot),BIG_ACCUMULATION,15000,4965.67,0.012987,0.4559
DMMX,Teknologi & Telco,218,4.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | RS_Strong* | Broksum_ACCUM***,19,15,0,50,0,45.6,17.4,25.0,UP,100,-109.9,BELOW,CONTINUATION,NONE,BEARISH,8.5,216,232,204,241,259,276,6.4,10.6,1.66,7142,1556956,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-15375.304412855534,0.27037229449341416,-1488483.333333334,NO,7582173,1652913714.0,0.27,2757153849,7259435200,False,-0.8,543250,1784567829,389035786722.0,965003847,0.42,0.27,RETAIL_DOMINANT,2757153849,reported,7259435200,1582556774400,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,47.56,-2.113,NEUTRAL,0.0,23.8% Modal (Beli ±108 Lot),BIG_ACCUMULATION,15000,4561.31,0.017894,0.3389
INCO,Energi & Tambang,6075,2.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,19,15,-20,50,0,46.0,23.6,38.4,DN,100,-112.5,BELOW,CONTINUATION,NONE,BEARISH,25.1,5425,6925,5583,6894,7509,8123,8.1,13.5,1.67,203,1233225,100000,RANGING,Bull,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-2421636.685865842,-0.03405689035935974,-27559774.354327977,NO,5980352,36330638400.0,0.27,2174673743,10539784534,False,-0.8,19824763,1407557581,8550912304575.0,761135810,0.42,0.27,RETAIL_DOMINANT,2174673743,reported,10539784534,64029187899392,-0.04,NEUTRAL,6,0.0,TIDAK DIUJI,-0.68,0.87,45.24,-59.814,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4603.19,0.055137,0.4582
ADMG,Konglomerat & Investasi,202,1.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,19,15,-20,50,0,44.5,12.8,31.9,DN,100,-98.7,BELOW,CONTINUATION,NONE,BEARISH,9.7,202,218,188,225,242,260,6.9,11.4,1.65,7142,1442684,100000,RANGING,Bear,Bull,NEUTRAL,50,AD_RISING,240568.73014838994,0.2560060039887791,3507455.9788359785,NO,2821210,569884420.0,0.5,564242170,3889179559,False,0.0,537490,363936201,73515112602.0,197484759,0.78,0.5,RETAIL_DOMINANT,564242170,reported,3889179559,785614307328,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,48.29,0.121,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4446.91,0.026752,0.3309
EMTK,Teknologi & Telco,750,2.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | Broksum_ACCUM***,19,30,15,0,0,36.2,20.3,18.2,DN,63,-137.6,BELOW,REVERSAL,NONE,BEARISH,30.1,735,955,703,829,888,947,6.3,10.5,1.67,2127,1595250,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-5861359.109352434,-0.0930826351220535,-151141303.07359326,NO,47884487,35913365250.0,0.27,17412540904,61182504933,False,-0.8,38949530,11270267101,8452700325750.0,6094389316,0.42,0.27,RETAIL_DOMINANT,17412540904,reported,61182504933,45886876942336,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,32.69,-18.978,NEUTRAL,0.0,16.3% Modal (Beli ±21 Lot),BIG_ACCUMULATION,15000,2301.75,0.023316,0.6235
MLPT,Teknologi & Telco,21325,3.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,19,15,-20,50,0,46.9,26.0,26.8,DN,100,-73.3,BELOW,CONTINUATION,NONE,BEARISH,43.2,20173,29039,17945,26958,31183,35408,15.8,26.4,1.67,29,618425,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,77011.17731620959,0.007938812582915613,-209653.9206489925,NO,1410000,30068250000.0,0.5,282000000,1875000000,False,0.0,93016,181890000,3878804250000.0,98700000,0.78,0.5,RETAIL_DOMINANT,282000000,reported,1875000000,39984375529472,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,46.8,-127.104,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4687.57,0.097996,0.4354
MEDC,Energi & Tambang,1590,4.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,19,15,-5,50,0,41.5,14.5,20.0,DN,100,-177.4,BELOW,CONTINUATION,NONE,BEARISH,15.4,1560,1800,1493,1751,1872,1993,6.1,10.1,1.66,1030,1637700,100000,RANGING,Bear,Bull,NEUTRAL,50,"AD_RISING, VPT_FALLING",-4036773.359487802,0.1658990707816919,49575804.627039626,NO,30736011,48870257490.0,0.5,6147202358,24680621344,False,0.0,105419330,3964945522,6304263379980.0,2151520825,0.78,0.5,RETAIL_DOMINANT,6147202358,reported,24680621344,39242189242368,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,38.28,-17.085,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4146.4,0.029461,-0.1548
RMKE,Energi & Tambang,3210,2.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,19,15,-20,50,0,47.9,15.1,30.0,UP,100,3.8,BELOW,CONTINUATION,NONE,BEARISH,12.1,3150,3560,2976,3601,3894,4187,7.3,12.2,1.67,427,1370670,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-395959.1980240904,-0.0044085086834038225,-11669424.928148985,NO,4928000,15818880000.0,0.27,1792000000,4375000000,False,-0.8,14740396,1159872000,3723189120000.0,627200000,0.42,0.27,RETAIL_DOMINANT,1792000000,reported,4375000000,14043750334464,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,54.27,-23.171,NEUTRAL,0.0,23.8% Modal (Beli ±7 Lot),BIG_ACCUMULATION,15000,4792.46,0.032653,0.548
SSIA,Properti & Real Estate,1760,7.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | RS_Strong* | Alpha_Leader*** | EMA*,19,15,0,50,0,59.4,22.6,60.0,DN,100,33.3,BELOW,REVERSAL,BEARISH_DIV,BULLISH,33.6,1410,1870,1645,1952,2095,2239,6.5,10.9,1.68,869,1529440,100000,TRENDING,Bull,Bull,NEUTRAL,50,AD_RISING,22475005.366068006,0.056716398990958046,64058010.53434956,NO,13788968,24268583680.0,0.5,2757793749,4705249440,False,0.0,26301293,1778776969,3130647465440.0,965227812,0.78,0.5,RETAIL_DOMINANT,2757793749,reported,4705249440,8281238536192,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,55.71,95.599,NEUTRAL,0.0,23.8% Modal (Beli ±13 Lot),BIG_ACCUMULATION,15000,5936.26,0.047612,0.3361
BAJA,Industri Dasar & Logam,151,4.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,19,15,-5,50,0,43.8,30.1,0.0,DN,100,-140.7,BELOW,CONTINUATION,NONE,BEARISH,12.8,151,173,140,169,183,197,7.3,11.9,1.63,9090,1372590,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",6060828.119018383,-0.16920753758678955,-19566247.45421247,NO,1099989,166098339.0,0.27,399996000,1800000000,False,-0.8,3908090,258897411,39093509061.0,139998600,0.42,0.27,RETAIL_DOMINANT,399996000,reported,1800000000,271799992320,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,45.5,0.979,NEUTRAL,0.0,25.0% Modal (Beli ±165 Lot),BIG_ACCUMULATION,15000,4382.86,0.035669,0.3961
ALII,Pantauan Khusus (High Volatility),885,3.5,TUNGGU,E,Macro_Defensive- | PBV_Mahal- | RS_Strong* | Alpha_Leader*** | Broksum_ACCUM***,19,15,-20,50,0,48.6,27.8,12.5,DN,100,-51.9,BELOW,CONTINUATION,BEARISH_DIV,BEARISH,27.0,825,1030,807,1015,1113,1210,8.8,14.7,1.67,1282,1134570,100000,TRENDING,Bull,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",3725371.050653897,-0.11120190627594391,-11151944.488844492,NO,8783398,7773307230.0,0.27,3193962956,15825800000,False,-0.8,3889223,2067292524,1829553883740.0,1117887034,0.42,0.27,RETAIL_DOMINANT,3193962956,reported,15825800000,14005832777728,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,46.59,30.741,NEUTRAL,0.0,25.0% Modal (Beli ±28 Lot),BIG_ACCUMULATION,15000,4855.83,0.043913,0.4176
RIGS,Infrastruktur & Konstruksi,675,4.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Broksum_ACCUM***,19,15,5,50,0,42.4,16.1,50.0,UP,100,-189.8,BELOW,CONTINUATION,NONE,BEARISH,4.6,670,700,638,736,782,827,5.5,9.0,1.64,2702,1823850,100000,RANGING,Bear,Bear,NEUTRAL,50,"AD_RISING, VPT_FALLING",-4948.211343886884,0.07655584165273827,58614.44444444403,NO,592653,400040775.0,0.5,118530607,609130000,False,0.0,98213,76452242,51605263350.0,41485712,0.78,0.5,RETAIL_DOMINANT,118530607,reported,609130000,411162738688,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,44.73,-3.799,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4236.09,0.012521,0.2007
ASRI,Properti & Real Estate,129,5.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,40.5,12.1,15.0,DN,100,-129.0,BELOW,CONTINUATION,NONE,BEARISH,12.9,129,143,122,140,148,156,5.4,8.5,1.57,14285,1842765,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-951297.3614410311,-0.19071944552772882,-123406581.21212113,NO,22197547,2863483563.0,0.22,9865576721,19649411888,False,-1.8,22236396,6390427322,824365124538.0,3452951852,0.35,0.22,RETAIL_DOMINANT,9865576721,reported,19649411888,2534774145024,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,40.53,-1.99,NEUTRAL,0.0,23.8% Modal (Beli ±184 Lot),BIG_ACCUMULATION,15000,4052.74,0.020729,0.6591
SMRA,Properti & Real Estate,318,5.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,45.4,23.0,57.1,UP,100,-12.8,ABOVE,CONTINUATION,NONE,BEARISH,13.2,302,344,307,337,351,365,3.5,6.0,1.71,9090,2890620,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VWAP_ABOVE_DELTA_POS, VPT_FALLING, AD_FALLING",-4272116.229485791,-0.14184473140378318,-133341881.11111116,NO,26404258,8396554044.0,0.27,9601548443,16508568358,False,-0.8,29397256,6214602230,1976243509140.0,3360541955,0.42,0.27,RETAIL_DOMINANT,9601548443,reported,16508568358,5249724579840,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,48.93,-4.828,NEUTRAL,0.0,23.8% Modal (Beli ±74 Lot),BIG_ACCUMULATION,15000,4537.97,0.025079,0.6722
BHIT,Konglomerat & Investasi,32,4.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,39.9,17.5,14.3,DN,100,-91.0,BELOW,NONE,NONE,BEARISH,22.2,32,38,31,34,35,36,3.1,6.2,2.0,100000,3200000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-1413593.219771985,-0.05786108951800972,-9247700.0,NO,124796030,3993472960.0,0.22,55464902225,83542741759,False,-1.8,10856516,35927390417,1149676493344.0,19412715778,0.35,0.22,RETAIL_DOMINANT,55464902225,reported,83542741759,2673367842816,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,39.9,-0.774,NEUTRAL,0.0,16.3% Modal (Beli ±507 Lot),BIG_ACCUMULATION,15000,3990.2,0.037486,0.2463
BUKA,Teknologi & Telco,142,2.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | News_BEARISH--- | Broksum_ACCUM***,18,15,50,20,0,37.0,21.1,8.1,DN,98,-113.7,BELOW,CONTINUATION,NONE,BEARISH,26.5,142,175,134,155,164,174,5.6,9.2,1.64,12500,1775000,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_FALLING,27713809.446595557,-0.061742865774728116,-625633028.9865687,NO,271662747,38576110074.0,0.5,54332549434,92160315160,False,0.0,146309070,35044494386,4976318202812.0,19016392301,0.78,0.5,RETAIL_DOMINANT,54332549434,reported,92160315160,13086764302336,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,38.0,-0.901,NEUTRAL,0.0,16.3% Modal (Beli ±114 Lot),BIG_ACCUMULATION,15000,3640.17,0.028187,0.2757
BMTR,Konglomerat & Investasi,146,5.2,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,36.8,33.4,6.7,DN,100,-144.5,BELOW,CONTINUATION,NONE,BEARISH,32.2,146,193,135,165,179,194,7.5,13.0,1.73,9090,1327140,100000,TRENDING,Bear,Bear,NEUTRAL,50,AD_RISING,27873610.937380075,0.0673537876846824,17505576.98632288,NO,38326200,5595625200.0,0.5,7665240040,16352512086,False,0.0,108937006,4944079826,721835654596.0,2682834014,0.78,0.5,RETAIL_DOMINANT,7665240040,reported,16352512086,2387466780672,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,38.17,1.215,NEUTRAL,0.0,23.8% Modal (Beli ±162 Lot),BIG_ACCUMULATION,15000,3678.87,0.039624,0.4787
UNTR,Konglomerat & Investasi,27175,4.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,18,15,50,20,0,33.5,21.8,17.0,DN,94,-184.7,BELOW,CONTINUATION,NONE,BEARISH,17.1,27175,31381,26094,28977,30329,31680,4.0,6.6,1.65,92,2500100,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-618114.0358239366,-0.06639853529290489,-6331409.055675983,NO,3042946,82692057550.0,0.22,1352420849,3526906636,False,-1.8,3192920,876030606,23806131718050.0,473347297,0.35,0.22,RETAIL_DOMINANT,1352420849,reported,3526906636,95843688382464,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,33.48,-370.423,NEUTRAL,0.0,16.3% Modal (Beli ±1 Lot),BIG_ACCUMULATION,15000,3163.46,0.021863,0.6347
BVIC,Perbankan,103,6.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,17,15,40,20,0,40.5,17.6,21.4,DN,100,-97.7,BELOW,CONTINUATION,NONE,BEARISH,11.6,102,112,99,110,115,120,3.9,6.8,1.74,25000,2575000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-171736.9989632815,0.08652262435114148,-194770.4761904762,NO,11592537,1194031311.0,0.27,4215468193,18419418828,False,-0.8,1853533,2728461789,281031564267.0,1475413867,0.42,0.27,RETAIL_DOMINANT,4215468193,reported,18419418828,1897200222208,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,40.45,-1.72,NEUTRAL,0.0,23.8% Modal (Beli ±230 Lot),BIG_ACCUMULATION,15000,4045.04,0.016687,0.7064
LPKR,Konglomerat & Investasi,80,4.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,17,15,40,20,0,42.1,13.2,6.7,DN,100,-102.8,BELOW,CONTINUATION,NONE,BEARISH,20.2,80,93,75,89,95,102,6.2,11.2,1.81,20000,1600000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",2504436.146118641,-0.12705617540966802,-258813426.66666603,NO,93012304,7440984320.0,0.27,33822656039,70877317769,False,-0.8,75307180,21891714122,1751337129760.0,11837929613,0.42,0.27,RETAIL_DOMINANT,33822656039,reported,70877317769,5670185205760,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,43.62,-0.971,NEUTRAL,0.0,23.8% Modal (Beli ±296 Lot),BIG_ACCUMULATION,15000,4209.43,0.027286,0.7375
MLPL,Konglomerat & Investasi,97,4.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,17,15,40,20,0,42.6,13.7,5.6,DN,100,-103.3,BELOW,CONTINUATION,NONE,BEARISH,16.0,97,113,91,108,116,124,6.2,11.3,1.82,16666,1616602,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",2963285.592058718,-0.2912972951983491,-296314659.04761887,NO,3172166,307700102.0,0.27,1153515132,467942000,False,-0.8,39263626,746612670,72421428990.0,403730296,0.42,0.27,RETAIL_DOMINANT,1153515132,reported,467942000,1514496065536,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,46.74,-0.192,NEUTRAL,0.0,23.8% Modal (Beli ±244 Lot),BIG_ACCUMULATION,15000,4258.4,0.029171,0.7605
PNBN,Perbankan,1020,12.7,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,16,0,50,50,15,52.0,32.0,26.9,UP,100,41.3,BELOW,CONTINUATION,NONE,BEARISH,11.4,970,1080,982,1084,1132,1180,3.7,6.3,1.7,2631,2683620,100000,RANGING,Bear,Bear,ACCUMULATION,60,"VPT_RISING, CMF_POSITIVE",4035367.7330016233,0.12440092078921715,12801140.512820497,NO,29063416,29644684320.0,0.8,3632927088,24071873098,False,1.8,4772436,2332339192,2378985975840.0,1271524480,1.25,0.8,RETAIL_DOMINANT,3632927088,reported,24071873098,24553310912512,0.0,NEUTRAL,0,75.0,ULTRA BUY,-0.68,0.87,55.98,11.73,NEUTRAL,0.0,25.0% Modal (Beli ±24 Lot),BIG_ACCUMULATION,15000,5204.92,0.029402,0.3737
TPMA,Infrastruktur & Konstruksi,535,1.7,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,16,20,5,20,0,27.7,38.9,20.0,DN,94,-115.6,BELOW,NONE,NONE,BEARISH,15.7,535,595,516,567,591,616,3.6,6.0,1.67,5263,2815705,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-2682659.190727842,-0.13961153589132486,-22178805.555555552,NO,2337781,1250712835.0,0.22,1039014037,3496480134,False,-1.8,7259676,673021344,360066419040.0,363654912,0.35,0.22,RETAIL_DOMINANT,1039014037,reported,3496480134,1870616985600,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-0.68,0.87,29.42,-13.227,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2624.62,0.018086,0.3789
INDF,Consumer & Retail,6975,12.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,16,0,50,50,15,57.5,22.9,52.9,DN,89,20.8,ABOVE,CONTINUATION,NONE,BULLISH,5.0,6750,7125,6792,7280,7509,7737,2.6,4.4,1.69,546,3808350,100000,TRENDING,Bull,Bull,ACCUMULATION,60,"VPT_RISING, CMF_POSITIVE",304248.72709367983,0.15145692757710252,11726936.969696939,NO,34894117,243386466075.0,0.8,4361764668,8780426500,False,1.8,11430753,2800252918,19531764103050.0,1526617633,1.25,0.8,RETAIL_DOMINANT,4361764668,reported,8780426500,61243473788928,0.0,NEUTRAL,1,65.0,ULTRA BUY,-0.68,0.87,55.34,111.212,NEUTRAL,0.0,23.8% Modal (Beli ±3 Lot),BIG_ACCUMULATION,15000,5131.86,0.012534,0.407
ANTM,Energi & Tambang,3570,2.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | Broksum_ACCUM***,15,15,25,20,0,40.2,17.8,7.7,DN,82,-138.7,BELOW,CONTINUATION,NONE,BEARISH,16.9,3570,4120,3342,3950,4234,4519,6.4,10.6,1.66,438,1563660,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-13940370.691709012,-0.055469006843396854,-259462566.83144814,NO,23130932,82577427240.0,0.27,8411248269,24030764724,False,-0.8,107362296,5444180443,19435724181510.0,2943936894,0.42,0.27,RETAIL_DOMINANT,8411248269,reported,24030764724,85789832642560,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,44.26,-35.401,NEUTRAL,0.0,23.8% Modal (Beli ±6 Lot),BIG_ACCUMULATION,15000,3312.55,0.028345,0.539
TOTO,Industri Dasar & Logam,254,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,15,15,25,20,0,29.3,28.9,7.1,DN,100,-128.6,BELOW,NONE,BULLISH_DIV,BEARISH,11.0,254,276,245,268,279,290,3.5,5.5,1.57,11111,2822194,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-314047.36158969224,0.01977675638518339,255583.095238097,NO,2202855,559525170.0,0.27,801038400,10320000000,False,-0.8,933013,518472105,131691914670.0,280363440,0.42,0.27,RETAIL_DOMINANT,801038400,reported,10320000000,2621280092160,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,37.54,-3.368,NEUTRAL,0.0,23.8% Modal (Beli ±93 Lot),BIG_ACCUMULATION,15000,2928.38,0.012245,0.1981
LPCK,Properti & Real Estate,605,2.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PBV_Murah | Broksum_ACCUM***,15,15,25,20,0,38.5,23.7,16.0,DN,100,-80.3,BELOW,CONTINUATION,NONE,BEARISH,21.0,600,705,558,683,741,799,7.8,12.9,1.65,2127,1286835,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-58559.10200120881,-0.24880479528127894,-2532726.3636363633,NO,1270834,768854570.0,0.22,564815426,5134685692,False,-1.8,542663,365859193,221344811765.0,197685399,0.35,0.22,RETAIL_DOMINANT,564815426,reported,5134685692,3106484781056,0.0,NEUTRAL,0,55.0,BUY,-0.68,0.87,38.47,-18.434,NEUTRAL,0.0,16.3% Modal (Beli ±26 Lot),BIG_ACCUMULATION,15000,3847.07,0.024651,0.5478
TINS,Energi & Tambang,3640,6.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | News_BULLISH*** | Broksum_ACCUM***,15,15,25,20,0,48.0,16.9,41.5,DN,94,-112.1,BELOW,CONTINUATION,NONE,BEARISH,15.6,3490,4100,3319,4175,4577,4978,8.8,14.7,1.67,311,1132040,100000,RANGING,Bull,Bull,DISTRIBUTION,80,"VOL_SPIKE_DOWN, VPT_FALLING",-12482465.950379938,-0.21035638451463812,-293400696.2893121,YES,3833563,13954169320.0,0.17,2190607723,7447753453,False,-3.2,51716293,1420061457,5169023703480.0,766712703,0.27,0.17,RETAIL_DOMINANT,2190607723,reported,7447753453,27109820989440,0.48,POSITIVE,1,80.0,ULTRA BUY,-0.68,0.87,45.89,5.688,NEUTRAL,0.0,25.0% Modal (Beli ±6 Lot),BIG_ACCUMULATION,15000,4515.3,0.047395,0.6444
NCKL,Energi & Tambang,1045,3.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | Broksum_ACCUM***,15,15,25,20,0,42.4,17.5,29.7,DN,100,-92.6,BELOW,CONTINUATION,NONE,BEARISH,21.8,1005,1230,972,1167,1259,1351,7.0,11.7,1.67,1369,1430605,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-1108084.2134192735,-0.24260162604799432,-288712724.51176274,NO,21924029,22910610305.0,0.27,7972374288,62987866700,False,-0.8,59280216,5160119259,5392324625655.0,2790331000,0.42,0.27,RETAIL_DOMINANT,7972374288,reported,62987866700,65822319968256,0.0,NEUTRAL,0,65.0,ULTRA BUY,-0.68,0.87,42.88,-41.997,NEUTRAL,0.0,23.8% Modal (Beli ±22 Lot),BIG_ACCUMULATION,15000,4244.51,0.035449,0.6073
