Ticker,Sektor,Harga,Skor,Sinyal,Strength,Konfirmasi,Confidence%,Tech_Score,Fund_Score,RS_Score,Sent_Score,RSI,ADX,Stoch,MACD,Volume,CCI,VWAP_Signal,Pattern,Divergence,Ichimoku,BB_Width%,Support,Resistance,Stop_Loss,Target_1,Target_2,Target_3,Risk%,Reward%,RRR,Position_Shares,Position_IDR,Risk_Amount,Regime,Weekly_Trend,Monthly_Trend,MM_Activity,MM_Confidence,MM_Signals,VPT_Trend,CMF_Signal,AD_Trend,Volume_Spike,MM_Shares,MM_Value_IDR,MM_Float_Pct,MM_Float_Shares,MM_Shares_Outstanding,MM_Float_Estimated,MM_Intensity,MM_Volume_Base,Retail_Shares,Retail_Value_IDR,Institutional_Shares,MM_vs_Retail_Ratio,MM_vs_Float_Ratio,Dominance,Float_Shares,Float_Source,Shares_Outstanding,Market_Cap_IDR,Sentiment_Score,Sentiment_Label,News_Count,AI_Win_Prob%,AI_Verdict,IHSG_Change,USD_Change,RSI_1d,MACD_1d,Foreign_Status,Net_Foreign_5d,Saran_Lot,Broksum_Status,Broksum_Net_Vol,RSI_Vol_Interaction,Rolling_Vol_20,Sector_Corr
HEAL,Kesehatan,995,2.0,TUNGGU,E,Macro_Defensive- | Sector_HOT** | Broksum_ACCUM***,14,15,0,25,0,19.3,19.5,2.0,DN,100,-195.5,BELOW,NONE,NONE,BEARISH,22.5,995,1210,933,1098,1175,1252,6.2,10.4,1.68,1612,1603940,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"AD_RISING, VPT_FALLING, VWAP_BELOW_DELTA_NEG",-1377924.9156034486,0.1006900756355619,17315033.719265535,NO,22448819,22336574905.0,0.27,8163206998,15319034300,False,-0.8,9848633,5283635730,5257217551350.0,2857122449,0.42,0.27,RETAIL_DOMINANT,8163206998,reported,15319034300,15242438377472,0.0,NEUTRAL,0,56.89,BUY,-2.86,0.42,21.63,-47.884,NEUTRAL,0.0,17.7% Modal (Beli ±17 Lot),BIG_ACCUMULATION,15000,1928.98,0.017862,-0.0051
WEGE,Infrastruktur & Konstruksi,53,3.0,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Murah | Broksum_ACCUM***,13,15,40,0,0,35.0,24.4,0.0,DN,100,-181.8,BELOW,NONE,NONE,BEARISH,9.7,53,60,48,61,67,73,9.4,15.1,1.61,20000,1060000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",4269313.71357967,-0.38686509909905936,-148554002.38095242,NO,6365427,337367631.0,0.27,2314701040,9572000000,False,-0.8,14057910,1498190249,79404083197.0,810145364,0.42,0.27,RETAIL_DOMINANT,2314701040,reported,9572000000,507315978240,0.0,NEUTRAL,0,57.42,BUY,-2.86,0.42,42.64,-0.393,NEUTRAL,0.0,18.1% Modal (Beli ±340 Lot),BIG_ACCUMULATION,15000,3501.94,0.02286,0.3571
ABMM,Konglomerat & Investasi,2910,1.5,HINDARI,RISK,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,38.5,18.4,8.7,DN,99,-114.4,BELOW,CONTINUATION,NONE,BEARISH,8.9,2910,3110,2821,3059,3170,3282,3.1,5.1,1.65,1123,3267930,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-112901.3346024878,-0.41470978268521874,-9945740.77922078,NO,587250,1708897500.0,0.22,261000042,2753165000,False,-1.8,1577706,169062778,491972683980.0,91350014,0.35,0.22,RETAIL_DOMINANT,261000042,reported,2753165000,8011710464000,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,40.57,-20.093,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3823.88,0.009374,0.3098
WIFI,Teknologi & Telco,2300,1.5,TUNGGU,E,Macro_Defensive- | Broksum_ACCUM***,13,15,0,20,0,46.3,12.0,18.2,DN,62,-80.7,BELOW,CONTINUATION,NONE,BEARISH,12.2,2250,2530,2148,2553,2744,2934,6.6,11.0,1.67,657,1511100,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",831552.5923436582,-0.234308628883674,-105667040.22696614,NO,5841739,13435999700.0,0.27,2124268974,5308549015,False,-0.8,22998086,1374933095,3162346118500.0,743494140,0.42,0.27,RETAIL_DOMINANT,2124268974,reported,5308549015,12209662984192,0.0,NEUTRAL,0,50.45,BUY,-2.86,0.42,53.11,18.451,NEUTRAL,0.0,12.8% Modal (Beli ±5 Lot),BIG_ACCUMULATION,15000,2869.36,0.028892,0.7167
AXIO,Teknologi & Telco,117,12.7,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | Pullback_EMA21**,13,0,15,50,15,52.2,33.8,66.7,UP,79,43.2,ABOVE,CONTINUATION,NONE,BULLISH,3.3,115,118,113,123,128,133,3.4,5.1,1.5,25000,2925000,100000,RANGING,Bear,Bear,ACCUMULATION,60,"VPT_RISING, AD_RISING",6474.93453620933,0.3835300852954182,4786903.333333332,NO,9505389,1112130513.0,0.8,1188173736,5840126500,False,1.8,676926,762807540,89248482180.0,415860807,1.25,0.8,RETAIL_DOMINANT,1188173736,reported,5840126500,683294785536,0.0,NEUTRAL,0,35.69,WEAK,-2.86,0.42,56.27,0.206,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4148.1,0.010019,0.4871
ITMG,Energi & Tambang,24300,1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,40.2,16.2,9.8,DN,100,-164.7,BELOW,CONTINUATION,NONE,BEARISH,10.4,24300,26850,23229,26085,27423,28762,4.4,7.3,1.66,93,2259900,100000,RANGING,Bull,Bull,DISTRIBUTION,60,"VPT_FALLING, AD_FALLING",-223507.44444821985,-0.07461216814298678,-8019937.591901615,NO,869509,21129068700.0,0.22,386448579,1123887100,False,-1.8,3330946,250322068,6082826252400.0,135257002,0.35,0.22,RETAIL_DOMINANT,386448579,reported,1123887100,27310457618432,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,47.56,160.043,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4020.22,0.022686,0.1466
PPRO,Properti & Real Estate,19,3.7,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,13,20,15,0,0,28.2,36.6,0.0,DN,100,-107.6,BELOW,NONE,NONE,BEARISH,43.0,19,26,18,21,23,25,5.3,10.5,1.98,100000,1900000,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-17117288.66188883,-0.16363191318193288,-192394100.0,NO,48627875,923929625.0,0.22,21612388941,61675671883,False,-1.8,53655793,13999424937,265989073803.0,7564336129,0.35,0.22,RETAIL_DOMINANT,21612388941,reported,61675671883,1171837812736,0.0,NEUTRAL,0,71.99,ULTRA BUY,-2.86,0.42,30.78,-2.257,NEUTRAL,0.0,25.0% Modal (Beli ±1315 Lot),BIG_ACCUMULATION,15000,2818.39,0.035962,0.5015
SMDR,Transportasi & Logistik,332,1.5,HINDARI,RISK,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,39.2,12.5,0.0,DN,100,-112.8,BELOW,CONTINUATION,NONE,BEARISH,12.6,332,368,317,357,375,394,4.5,7.5,1.67,6666,2213112,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,629123.138014257,-0.009120661047934004,2334464.4444444478,NO,20635712,6851056384.0,0.5,4127142468,16375600000,False,0.0,15999290,2662006893,883786288476.0,1444499863,0.78,0.5,RETAIL_DOMINANT,4127142468,reported,16375600000,5436699312128,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,43.88,-5.134,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3923.42,0.021902,0.7883
SSIA,Properti & Real Estate,1745,11.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Murah | RS_Strong* | Alpha_Leader*** | EMA*,13,0,15,50,15,59.4,25.9,71.9,UP,100,57.0,ABOVE,CONTINUATION,BEARISH_DIV,BULLISH,39.2,1395,1870,1629,1938,2082,2227,6.6,11.1,1.68,862,1504190,100000,TRENDING,Bull,Bull,ACCUMULATION,60,"VPT_RISING, AD_RISING",22175717.81210318,0.061173361921491864,45191106.9223783,NO,22062349,38498799005.0,0.8,2757793749,4705249440,False,1.8,25902873,1770503588,3089528761060.0,965227812,1.25,0.8,RETAIL_DOMINANT,2757793749,reported,4705249440,8210659934208,0.0,NEUTRAL,0,56.64,BUY,-2.86,0.42,64.3,112.599,NEUTRAL,0.0,17.5% Modal (Beli ±10 Lot),BIG_ACCUMULATION,15000,5942.93,0.046885,0.3578
SMDR,Transportasi & Logistik,332,1.5,HINDARI,RISK,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,13,15,5,20,0,39.2,12.5,0.0,DN,100,-112.8,BELOW,CONTINUATION,NONE,BEARISH,12.6,332,368,317,357,375,394,4.5,7.5,1.67,6666,2213112,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,629123.138014257,-0.009120661047934004,2334464.4444444478,NO,20635712,6851056384.0,0.5,4127142468,16375600000,False,0.0,15999290,2662006893,883786288476.0,1444499863,0.78,0.5,RETAIL_DOMINANT,4127142468,reported,16375600000,5436699312128,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,43.88,-5.134,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3923.42,0.021902,0.7883
DEWA,Energi & Tambang,474,2.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | Broksum_ACCUM***,11,15,25,0,0,42.3,17.5,5.6,DN,70,-107.2,BELOW,CONTINUATION,NONE,BEARISH,21.6,474,580,437,536,583,630,7.8,13.1,1.68,2702,1280748,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",32704385.218248844,-0.23989048358520884,-2268949837.490076,NO,77299513,36639969162.0,0.27,28108913947,40687434244,False,-0.8,678871636,18193494553,8623716418122.0,9838119881,0.42,0.27,RETAIL_DOMINANT,28108913947,reported,40687434244,19285843902464,0.0,NEUTRAL,0,63.05,ULTRA BUY,-2.86,0.42,51.23,1.613,NEUTRAL,0.0,22.3% Modal (Beli ±47 Lot),BIG_ACCUMULATION,15000,2999.42,0.040368,0.7562
NCKL,Energi & Tambang,1015,1.5,TUNGGU,E,Macro_Defensive- | Sector_COLD- | PER_Murah* | Broksum_ACCUM***,11,15,25,0,0,38.8,17.1,9.8,DN,100,-124.5,BELOW,CONTINUATION,NONE,BEARISH,20.7,1005,1230,943,1136,1226,1317,7.1,11.9,1.68,1388,1408820,100000,TRENDING,Bear,Bear,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-4723336.903835826,-0.3095113860452218,-376890972.0934621,NO,21924029,22252889435.0,0.27,7972374288,62987866700,False,-0.8,57801573,5160119259,5237521047885.0,2790331000,0.42,0.27,RETAIL_DOMINANT,7972374288,reported,62987866700,63932685352960,0.0,NEUTRAL,0,61.25,ULTRA BUY,-2.86,0.42,46.77,-39.727,NEUTRAL,0.0,20.9% Modal (Beli ±20 Lot),BIG_ACCUMULATION,15000,3880.55,0.035444,0.6295
LPCK,Properti & Real Estate,600,2.0,TUNGGU,E,Macro_Defensive- | PBV_Murah | Broksum_ACCUM***,11,15,25,0,0,36.7,23.2,8.3,DN,100,-116.9,BELOW,CONTINUATION,NONE,BEARISH,19.5,600,705,553,678,737,795,7.8,13.0,1.67,2127,1276200,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-59268.803177226335,-0.2396916537636475,-2840266.623376623,NO,1270834,762500400.0,0.22,564815426,5134685692,False,-1.8,536833,365859193,219515515800.0,197685399,0.35,0.22,RETAIL_DOMINANT,564815426,reported,5134685692,3080811446272,0.0,NEUTRAL,0,53.96,BUY,-2.86,0.42,37.7,-16.816,NEUTRAL,0.0,15.5% Modal (Beli ±25 Lot),BIG_ACCUMULATION,15000,3667.31,0.027089,0.5656
EMTK,Teknologi & Telco,760,2.0,TUNGGU,E,Macro_Defensive- | PBV_Murah | Broksum_ACCUM***,10,15,15,0,0,35.8,18.1,0.0,DN,67,-127.6,BELOW,CONTINUATION,NONE,BEARISH,25.4,760,955,712,839,899,958,6.3,10.4,1.65,2083,1583080,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_FALLING,1535341.245322872,0.030072494328376043,-78510631.64502168,NO,87062704,66167655040.0,0.5,17412540904,61182504933,False,0.0,40683893,11231088884,8535627551840.0,6094389316,0.78,0.5,RETAIL_DOMINANT,17412540904,reported,61182504933,46498704261120,0.0,NEUTRAL,0,66.59,ULTRA BUY,-2.86,0.42,44.36,-7.844,NEUTRAL,0.0,24.9% Modal (Beli ±32 Lot),BIG_ACCUMULATION,15000,2400.85,0.031956,0.6268
LEAD,Infrastruktur & Konstruksi,123,2.0,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | Broksum_ACCUM***,10,15,-5,0,15,38.2,12.7,2.5,DN,100,-153.0,BELOW,CONTINUATION,NONE,BEARISH,28.8,123,168,110,145,161,178,10.6,17.9,1.69,7692,946116,100000,RANGING,Bear,Bull,NEUTRAL,50,AD_FALLING,9433880.257806063,-0.0633122631095541,-117064094.24603166,NO,10365478,1274953794.0,0.5,2073095692,5799616328,False,0.0,54361133,1337146722,164469046806.0,725583492,0.78,0.5,RETAIL_DOMINANT,2073095692,reported,5799616328,713352806400,0.22,POSITIVE,3,0.0,TIDAK DIUJI,-2.86,0.42,43.6,-2.461,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3816.95,0.054419,0.6053
AREA,Pantauan Khusus (High Volatility),312,2.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | Broksum_ACCUM***,10,15,15,0,0,38.0,18.6,0.0,DN,100,-112.0,BELOW,CONTINUATION,NONE,BEARISH,11.9,312,346,291,348,375,402,6.7,11.5,1.72,4761,1485432,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-14563.738913569134,-0.1891691877602125,-2399314.7741147736,NO,1147506,358021872.0,0.22,510002673,2539601000,False,-1.8,515040,330354232,103070520384.0,178500935,0.35,0.22,RETAIL_DOMINANT,510002673,reported,2539601000,792355471360,0.0,NEUTRAL,0,50.89,BUY,-2.86,0.42,40.89,-5.301,NEUTRAL,0.0,13.2% Modal (Beli ±42 Lot),BIG_ACCUMULATION,15000,3796.29,0.020264,0.7175
SCMA,Konglomerat & Investasi,250,1.5,TUNGGU,E,Macro_Defensive- | Broksum_ACCUM***,10,15,15,0,0,41.9,18.0,8.8,DN,86,-87.4,BELOW,CONTINUATION,NONE,BEARISH,24.6,250,308,232,280,303,325,7.2,12.0,1.67,5555,1388750,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-7312190.151825521,-0.11869200448328598,-213253418.2395382,NO,9389011,2347252750.0,0.22,4172894053,63504703280,False,-1.8,74119660,2702992124,675748031000.0,1460512918,0.35,0.22,RETAIL_DOMINANT,4172894053,reported,63504703280,15876175691776,0.0,NEUTRAL,0,60.26,ULTRA BUY,-2.86,0.42,48.48,-4.186,NEUTRAL,0.0,20.2% Modal (Beli ±80 Lot),BIG_ACCUMULATION,15000,3619.8,0.035334,0.5619
STRK,Pantauan Khusus (High Volatility),103,4.0,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Mahal- | News_BULLISH*** | Broksum_ACCUM***,10,15,-5,0,15,34.3,21.8,12.0,DN,100,-135.9,BELOW,CONTINUATION,NONE,BEARISH,22.1,103,123,96,115,124,133,6.8,11.7,1.72,14285,1471355,100000,RANGING,Bear,Bear,NEUTRAL,50,AD_RISING,2791307.699803643,0.09854300632975083,13423372.197802186,NO,20442251,2105551853.0,0.5,4088450337,10721835562,False,0.0,10410930,2637050469,271616198307.0,1430957617,0.78,0.5,RETAIL_DOMINANT,4088450337,reported,10721835562,1104349102080,0.13,POSITIVE,10,59.85,BUY,-2.86,0.42,38.49,-3.166,NEUTRAL,0.0,19.9% Modal (Beli ±193 Lot),BIG_ACCUMULATION,15000,3432.6,0.027017,0.7549
ANJT,Agrikultur,1790,10.2,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | RS_Strong* | Alpha_Leader***,10,0,5,50,0,62.7,34.3,69.2,DN,100,53.9,ABOVE,CONTINUATION,BEARISH_DIV,BULLISH,19.9,1530,1815,1732,1886,1958,2030,3.2,5.4,1.69,1724,3085960,100000,TRENDING,Bull,Bull,NEUTRAL,50,AD_RISING,117126.67481599905,0.22194766712847833,1171849.0980392154,NO,61716,110471640.0,0.5,12343364,3354175000,False,0.0,215466,7961471,14251033090.0,4320177,0.78,0.5,RETAIL_DOMINANT,12343364,reported,3354175000,6003973160960,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,65.33,53.757,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,6271.56,0.023201,0.2284
ISSP,Industri Dasar & Logam,430,5.5,TUNGGU,E,Macro_Defensive- | Sector_HOT** | PER_Murah* | PBV_Murah | Broksum_ACCUM***,10,0,50,25,0,27.7,27.7,8.8,DN,100,-111.4,BELOW,CONTINUATION,NONE,BEARISH,19.9,430,490,414,457,478,498,3.7,6.3,1.7,6250,2687500,100000,RANGING,Bear,Bull,DISTRIBUTION,40,"VPT_FALLING, AD_FALLING",-303827.77743335254,-0.08695152914441091,-3050754.761904761,NO,7579969,3259386670.0,0.27,2756352405,7051478435,False,-0.8,1060003,1784049095,767141110850.0,964723341,0.42,0.27,RETAIL_DOMINANT,2756352405,reported,7051478435,3032135761920,0.0,NEUTRAL,0,54.98,BUY,-2.86,0.42,28.43,-12.767,NEUTRAL,0.0,16.2% Modal (Beli ±37 Lot),BIG_ACCUMULATION,15000,2770.01,0.013094,0.3967
BRMS,Energi & Tambang,750,-1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,39.3,13.6,0.0,DN,89,-134.5,BELOW,CONTINUATION,NONE,BEARISH,19.4,750,905,688,853,930,1008,8.3,13.7,1.65,1612,1209000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-10900680.688338995,-0.21109555649613998,-1118577965.17316,NO,55754092,41815569000.0,0.22,24779596730,25570150644,False,-1.8,309332050,16050983783,12038237837250.0,8672858855,0.35,0.22,RETAIL_DOMINANT,24779596730,reported,25570150644,106338029928448,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,50.37,-9.855,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3529.25,0.036281,0.7111
TPIA,Konglomerat & Investasi,5500,0.5,HINDARI,RISK,Macro_Defensive- | PBV_Mahal- | Broksum_ACCUM***,9,15,-5,0,0,46.9,18.2,29.4,DN,95,-76.0,BELOW,CONTINUATION,NONE,BEARISH,27.7,5075,6550,4873,6544,7328,8111,11.4,19.0,1.67,159,874500,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"VPT_RISING, CMF_NEGATIVE, AD_FALLING",2758223.489070222,-0.11898113011481683,-115285168.92003421,NO,34679076,190734918000.0,0.27,12610573096,86492270892,False,-0.8,17443966,8162193437,44892063903500.0,4413700583,0.42,0.27,RETAIL_DOMINANT,12610573096,reported,86492270892,475707524251648,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,49.71,33.349,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4467.95,0.071311,0.4199
GIAA,Transportasi & Logistik,65,1.5,HINDARI,RISK,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,9,15,-5,0,0,35.3,10.0,0.0,DN,100,-135.7,BELOW,CONTINUATION,NONE,BEARISH,16.6,65,76,61,72,78,83,6.2,10.8,1.74,25000,1625000,100000,RANGING,Bear,Bear,DISTRIBUTION,40,"CMF_NEGATIVE, AD_FALLING",17178374.782717973,-0.2337727958458839,-532666561.4285712,NO,17788889,1156277785.0,0.27,6468687174,25886576253,False,-0.8,254833386,4186857775,272145755375.0,2264040510,0.42,0.27,RETAIL_DOMINANT,6468687174,reported,25886576253,26460960063488,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,41.35,-1.888,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3527.95,0.025289,0.3703
BUMI,Energi & Tambang,216,-1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,39.8,12.4,0.0,DN,63,-118.6,BELOW,CONTINUATION,NONE,BEARISH,19.8,216,262,199,244,264,285,7.9,13.0,1.65,5882,1270512,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-191715225.5117798,-0.3853543377852425,-19559722046.666664,NO,405127841,87507613656.0,0.22,180056818260,371335392068,False,-1.8,3262690020,116631804029,25192469670264.0,63019886390,0.35,0.22,RETAIL_DOMINANT,180056818260,reported,371335392068,80208447143936,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,46.39,-3.51,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,2511.42,0.033827,0.6779
DOID,Energi & Tambang,236,0.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,9,15,-5,0,0,34.6,24.6,3.8,DN,100,-137.9,BELOW,NONE,NONE,BEARISH,18.0,236,280,223,257,274,290,5.5,8.9,1.62,7692,1815312,100000,TRENDING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-656770.1004126235,-0.27283665421835374,-31292484.761904716,NO,8871587,2093694532.0,0.22,3942927814,7357169432,False,-1.8,6072073,2554031493,602751432348.0,1380024734,0.35,0.22,RETAIL_DOMINANT,3942927814,reported,7357169432,1736292040704,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,37.63,-7.71,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3455.15,0.025686,0.6032
CUAN,Energi & Tambang,1120,-1.5,HINDARI,RISK,Macro_Defensive- | Sector_COLD- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,37.4,25.5,1.0,DN,100,-126.9,BELOW,CONTINUATION,NONE,BEARISH,41.5,1120,1590,998,1323,1475,1627,10.9,18.1,1.66,819,917280,100000,RANGING,Bear,Bear,NEUTRAL,50,"VPT_RISING, AD_FALLING",35986724.13308859,-0.05356629741069825,-928723723.1314836,NO,104885312,117471549440.0,0.5,20977062584,112399199400,False,0.0,391102550,13530205368,15153830012160.0,7341971904,0.78,0.5,RETAIL_DOMINANT,20977062584,reported,112399199400,125887102058496,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,40.88,-38.344,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,3737.08,0.052566,0.6713
HUMI,Pantauan Khusus (High Volatility),177,0.5,HINDARI,RISK,Macro_Defensive- | PBV_Mahal- | Broksum_ACCUM***,9,15,-20,0,0,40.2,15.2,9.3,DN,100,-96.6,BELOW,CONTINUATION,NONE,BEARISH,28.3,177,222,159,206,228,250,10.2,16.4,1.61,5555,983235,100000,RANGING,Bear,Bull,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-9922514.635895729,-0.19667568824509588,-312964148.1519057,NO,9542906,1689094362.0,0.22,4241291805,18062633001,False,-1.8,130795816,2747296768,486271527936.0,1484452131,0.35,0.22,RETAIL_DOMINANT,4241291805,reported,18062633001,3197085941760,0.0,NEUTRAL,0,0.0,TIDAK DIUJI,-2.86,0.42,45.88,-4.265,NEUTRAL,0.0,0 Lot,BIG_ACCUMULATION,15000,4024.5,0.040125,0.8048
BKSL,Properti & Real Estate,102,2.0,TUNGGU,E,Macro_Defensive- | PBV_Murah | Broksum_ACCUM***,9,15,0,0,0,39.9,14.2,0.0,DN,100,-119.1,BELOW,CONTINUATION,NONE,BEARISH,22.3,102,125,94,115,125,135,7.8,12.7,1.63,12500,1275000,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_RISING, VOL_SPIKE_DOWN, CMF_NEGATIVE",44403628.73864186,-0.15874320821560994,-1176591982.12121,YES,2325842,237235884.0,2.6,89375000,357500000,True,-1.8,275655373,55767909,5688326718.0,31281249,4.17,2.6,RETAIL_DOMINANT,89375000,proxy,357500000,17106308431872,0.0,NEUTRAL,0,55.81,BUY,-2.86,0.42,45.29,-2.337,NEUTRAL,0.0,16.9% Modal (Beli ±165 Lot),BIG_ACCUMULATION,15000,3991.79,0.035102,0.6441
SILO,Kesehatan,2390,5.7,TUNGGU,E,Macro_Defensive- | Sector_HOT** | News_BULLISH*** | Broksum_ACCUM***,8,0,0,25,30,29.9,34.8,23.1,DN,100,-130.9,BELOW,CONTINUATION,NONE,BEARISH,14.8,2380,2700,2297,2544,2660,2775,3.9,6.4,1.64,1075,2569250,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-152650.66764794837,-0.3316800843281651,-2933161.5573023465,NO,2843581,6796158590.0,0.22,1263813989,12987503744,False,-1.8,564353,818635512,1956538873680.0,442334896,0.35,0.22,RETAIL_DOMINANT,1263813989,reported,12987503744,31040133398528,0.25,POSITIVE,10,52.19,BUY,-2.86,0.42,29.86,-73.94,NEUTRAL,0.0,14.1% Modal (Beli ±5 Lot),BIG_ACCUMULATION,15000,2985.93,0.016437,0.0281
BELI,Teknologi & Telco,354,1.5,TUNGGU,E,Macro_Defensive- | PER_Murah* | PBV_Mahal- | Broksum_ACCUM***,0,0,-5,0,0,25.3,14.7,3.4,DN,100,-118.9,BELOW,NONE,NONE,BEARISH,26.1,354,448,335,385,409,432,5.4,8.8,1.63,5263,1863102,100000,RANGING,Bear,Bear,DISTRIBUTION,60,"VPT_FALLING, CMF_NEGATIVE",-433240.16219332285,-0.28173361525764345,-11333537.30769232,NO,69913577,24749406258.0,0.22,31072701101,135842883189,False,-1.8,1212540,20127342139,7125079117206.0,10875445385,0.35,0.22,RETAIL_DOMINANT,31072701101,reported,135842883189,48088379031552,0.0,NEUTRAL,0,51.46,BUY,-2.86,0.42,28.89,-15.241,NEUTRAL,0.0,13.6% Modal (Beli ±38 Lot),BIG_ACCUMULATION,15000,2527.49,0.017427,0.304
